#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
155 33.991 1.01835e-12 0 0 1.01835e-12 35.5929 7.59317e+09 0 604174 4.65364e+06 22.6438 7407.84 1543.8 357.417 0 0 0 0 0 0 0 0 0 0 10
156 35.5929 3.53817e-13 0 0 3.53817e-13 37.2704 7.7972e+09 0 604174 5.28011e+06 22.3917 7352.75 1746.25 358.753 0 0 0 0 0 0 0 0 0 0 10
157 37.2704 1.17184e-13 0 0 1.17184e-13 39.0269 8.00308e+09 0 604174 5.99149e+06 22.1454 7298.75 1975.62 360.078 0 0 0 0 0 0 0 0 0 0 10
158 39.0269 3.69142e-14 0 0 3.69142e-14 40.8662 8.21073e+09 0 604174 6.79939e+06 21.9051 7245.84 2235.55 361.39 0 0 0 0 0 0 0 0 0 0 10
159 40.8662 1.10341e-14 0 0 1.10341e-14 42.7921 8.42009e+09 0 604174 7.71706e+06 21.6706 7194.03 2530.18 362.689 0 0 0 0 0 0 0 0 0 0 10
160 42.7921 3.12197e-15 0 0 3.12197e-15 44.8088 8.63112e+09 0 604174 8.75956e+06 21.4418 7143.31 2864.21 363.974 0 0 0 0 0 0 0 0 0 0 10
161 44.8088 8.33988e-16 0 0 8.33988e-16 46.9206 8.84376e+09 0 604174 9.94406e+06 21.2187 7093.67 3243.02 365.245 0 0 0 0 0 0 0 0 0 0 10
162 46.9206 2.09778e-16 0 0 2.09778e-16 49.1319 9.05794e+09 0 604174 1.12901e+07 21.0012 7045.13 3672.69 366.502 0 0 0 0 0 0 0 0 0 0 10
163 49.1319 4.95453e-17 0 0 4.95453e-17 51.4474 9.27362e+09 0 604174 1.282e+07 20.7894 6997.66 4160.18 367.743 0 0 0 0 0 0 0 0 0 0 10
164 51.4474 1.09549e-17 0 0 1.09549e-17 53.8721 9.49074e+09 0 604174 1.45591e+07 20.583 6951.27 4713.41 368.968 0 0 0 0 0 0 0 0 0 0 10
165 53.8721 2.26067e-18 0 0 2.26067e-18 56.411 9.70925e+09 0 604174 1.65363e+07 20.382 6905.95 5341.38 370.176 0 0 0 0 0 0 0 0 0 0 10
166 56.411 4.33991e-19 0 0 4.33991e-19 59.0696 9.92911e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
167 59.0696 7.72441e-20 0 0 7.72441e-20 61.8534 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
168 61.8534 1.27013e-20 0 0 1.27013e-20 64.7685 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
169 64.7685 1.92225e-21 0 0 1.92225e-21 67.8209 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
170 67.8209 2.66723e-22 0 0 2.66723e-22 71.0172 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
171 71.0172 3.37924e-23 0 0 3.37924e-23 74.3642 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
172 74.3642 3.8925e-24 0 0 3.8925e-24 77.8689 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
173 77.8689 4.05824e-25 0 0 4.05824e-25 81.5387 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
174 81.5387 3.81157e-26 0 0 3.81157e-26 85.3815 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
175 85.3815 3.20912e-27 0 0 3.20912e-27 89.4054 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
176 89.4054 2.40957e-28 0 0 2.40957e-28 93.6189 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
177 93.6189 1.60478e-29 0 0 1.60478e-29 98.0311 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
178 98.0311 9.42653e-31 0 0 9.42653e-31 102.651 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
179 102.651 4.85478e-32 0 0 4.85478e-32 107.489 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
180 107.489 2.17855e-33 0 0 2.17855e-33 112.555 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
181 112.555 8.46287e-35 0 0 8.46287e-35 117.859 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
182 117.859 2.82656e-36 0 0 2.82656e-36 123.414 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
183 123.414 8.05913e-38 0 0 8.05913e-38 129.23 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
184 129.23 1.94698e-39 0 0 1.94698e-39 135.321 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
185 135.321 3.95443e-41 0 0 3.95443e-41 141.698 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
186 141.698 6.69724e-43 0 0 6.69724e-43 148.376 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
187 148.376 9.37732e-45 0 0 9.37732e-45 155.369 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
188 155.369 1.07581e-46 0 0 1.07581e-46 162.691 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
189 162.691 1.00183e-48 0 0 1.00183e-48 170.358 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
190 170.358 7.49868e-51 0 0 7.49868e-51 178.387 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
191 178.387 4.46523e-53 0 0 4.46523e-53 186.794 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
192 186.794 2.09265e-55 0 0 2.09265e-55 195.598 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
193 195.598 7.63222e-58 0 0 7.63222e-58 204.816 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
194 204.816 2.14082e-60 0 0 2.14082e-60 214.469 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
195 214.469 4.56163e-63 0 0 4.56163e-63 224.576 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
196 224.576 7.28867e-66 0 0 7.28867e-66 235.16 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
197 235.16 8.61546e-69 0 0 8.61546e-69 246.243 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
198 246.243 7.42748e-72 0 0 7.42748e-72 257.848 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
199 257.848 4.60124e-75 0 0 4.60124e-75 270 9.98918e+09 0 604174 1.65363e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
0 0.027 27.3466 0 0 27.3466 0.0282725 152693 0 6025.07 0.00885841 93.5752 21404.2 0.00586835 1.50952 0 0 0 0 0 0 0 0 0 0 10.25
1 0.0282725 27.246 0 0 27.246 0.0296049 167367 0 12607.1 0.0101704 93.5627 21402.3 0.000869244 1.5093 0 0 0 0 0 0 0 0 0 0 10.25
2 0.0296049 27.1412 0 0 27.1412 0.0310001 183447 0 19796.3 0.0116765 93.5496 21400.3 0.000998032 1.50908 0 0 0 0 0 0 0 0 0 0 10.25
3 0.0310001 27.0319 0 0 27.0319 0.0324611 201069 0 27647.4 0.0134055 93.5359 21398.2 0.00114591 1.50885 0 0 0 0 0 0 0 0 0 0 10.25
4 0.0324611 26.9181 0 0 26.9181 0.033991 220379 0 36219.6 0.0153903 93.5216 21396 0.00131569 1.5086 0 0 0 0 0 0 0 0 0 0 10.25
5 0.033991 26.7995 0 0 26.7995 0.0355929 241540 0 45577.3 0.0176689 93.5066 21393.8 0.00151063 1.50834 0 0 0 0 0 0 0 0 0 0 10.25
6 0.0355929 26.676 0 0 26.676 0.0372704 264728 0 55790.5 0.0202845 93.4909 21391.4 0.00173446 1.50807 0 0 0 0 0 0 0 0 0 0 10.25
7 0.0372704 26.5474 0 0 26.5474 0.0390269 290135 0 66935 0.0232872 93.4744 21388.9 0.00199145 1.50778 0 0 0 0 0 0 0 0 0 0 10.25
8 0.0390269 26.4135 0 0 26.4135 0.0408662 317974 0 79092.9 0.0267341 93.4572 21386.2 0.00228651 1.50749 0 0 0 0 0 0 0 0 0 0 10.25
9 0.0408662 26.2742 0 0 26.2742 0.0427921 348477 0 92353.4 0.0306909 93.4392 21383.5 0.0026253 1.50718 0 0 0 0 0 0 0 0 0 0 10.25
10 0.0427921 26.1292 0 0 26.1292 0.0448088 381896 0 106813 0.035233 93.4204 21380.6 0.00301429 1.50686 0 0 0 0 0 0 0 0 0 0 10.25
11 0.0448088 25.9785 0 0 25.9785 0.0469206 418511 0 122576 0.040447 93.4007 21377.6 0.00346091 1.50652 0 0 0 0 0 0 0 0 0 0 10.25
12 0.0469206 25.8217 0 0 25.8217 0.0491319 458624 0 139755 0.046432 93.38 21374.5 0.00397373 1.50616 0 0 0 0 0 0 0 0 0 0 10.25
13 0.0491319 25.6588 0 0 25.6588 0.0514474 502568 0 158472 0.0533022 93.3584 21371.2 0.00456252 1.50579 0 0 0 0 0 0 0 0 0 0 10.25
14 0.0514474 25.4895 0 0 25.4895 0.0538721 550707 0 178860 0.0611884 93.3358 21367.7 0.00523856 1.5054 0 0 0 0 0 0 0 0 0 0 10.25
15 0.0538721 25.3136 0 0 25.3136 0.056411 603439 0 201060 0.0702406 93.3122 21364.1 0.00601475 1.505 0 0 0 0 0 0 0 0 0 0 10.25
16 0.056411 25.131 0 0 25.131 0.0590696 661201 0 225226 0.0806311 93.2875 21360.3 0.006906 1.50457 0 0 0 0 0 0 0 0 0 0 10.25
17 0.0590696 24.9415 0 0 24.9415 0.0618534 724468 0 251524 0.0925578 93.2616 21356.4 0.00792931 1.50412 0 0 0 0 0 0 0 0 0 0 10.25
18 0.0618534 24.7449 0 0 24.7449 0.0647685 793762 0 280131 0.106247 93.2345 21352.2 0.00910422 1.50366 0 0 0 0 0 0 0 0 0 0 10.25
19 0.0647685 24.541 0 0 24.541 0.0678209 869654 0 311239 0.12196 93.2062 21347.9 0.0104533 1.50317 0 0 0 0 0 0 0 0 0 0 10.25
20 0.0678209 24.3296 0 0 24.3296 0.0710172 952766 0 345054 0.139996 93.1765 21343.4 0.0120022 1.50266 0 0 0 0 0 0 0 0 0 0 10.25
21 0.0710172 24.1106 0 0 24.1106 0.0743642 1.04378e+06 0 381797 0.160696 93.1455 21338.7 0.0137807 1.50213 0 0 0 0 0 0 0 0 0 0 10.25
22 0.0743642 23.8838 0 0 23.8838 0.0778689 1.14344e+06 0 421705 0.184455 93.1131 21333.7 0.0158227 1.50157 0 0 0 0 0 0 0 0 0 0 10.25
23 0.0778689 23.649 0 0 23.649 0.0815387 1.25257e+06 0 465032 0.211724 93.0792 21328.5 0.0181674 1.50098 0 0 0 0 0 0 0 0 0 0 10.25
24 0.0815387 23.4061 0 0 23.4061 0.0853815 1.37205e+06 0 512051 0.243021 93.0437 21323.1 0.0208594 1.50038 0 0 0 0 0 0 0 0 0 0 10.25
25 0.0853815 23.155 0 0 23.155 0.0894054 1.50286e+06 0 563052 0.27894 93.0066 21317.4 0.0239504 1.49974 0 0 0 0 0 0 0 0 0 0 10.25
26 0.0894054 22.8954 0 0 22.8954 0.0936189 1.64606e+06 0 618346 0.320164 92.9678 21311.5 0.0274995 1.49907 0 0 0 0 0 0 0 0 0 0 10.25
27 0.0936189 22.6274 0 0 22.6274 0.0980311 1.80281e+06 0 678263 0.367475 92.9272 21305.3 0.0315747 1.49837 0 0 0 0 0 0 0 0 0 0 10.25
28 0.0980311 22.3507 0 0 22.3507 0.102651 1.97439e+06 0 743156 0.42177 92.8847 21298.8 0.0362536 1.49764 0 0 0 0 0 0 0 0 0 0 10.25
29 0.102651 22.0653 0 0 22.0653 0.107489 2.16217e+06 0 813399 0.484079 92.8404 21292 0.041626 1.49688 0 0 0 0 0 0 0 0 0 0 10.25
30 0.107489 21.7711 0 0 21.7711 0.112555 2.36768e+06 0 889391 0.555584 92.7939 21284.9 0.0477948 1.49608 0 0 0 0 0 0 0 0 0 0 10.25
31 0.112555 21.468 0 0 21.468 0.117859 2.59257e+06 0 971553 0.637639 92.7454 21277.5 0.0548777 1.49524 0 0 0 0 0 0 0 0 0 0 10.25
32 0.117859 21.1561 0 0 21.1561 0.123414 2.83864e+06 0 1.06033e+06 0.7318 92.6947 21269.7 0.0630102 1.49437 0 0 0 0 0 0 0 0 0 0 10.25
33 0.123414 20.8353 0 0 20.8353 0.12923 3.10786e+06 0 1.15619e+06 0.839849 92.6417 21261.6 0.072348 1.49347 0 0 0 0 0 0 0 0 0 0 10.25
34 0.12923 20.5055 0 0 20.5055 0.135321 3.40238e+06 0 1.25964e+06 0.963832 92.5862 21253.1 0.0830701 1.49251 0 0 0 0 0 0 0 0 0 0 10.25
35 0.135321 20.1669 0 0 20.1669 0.141698 3.72454e+06 0 1.37119e+06 1.10609 92.5283 21244.3 0.0953814 1.49151 0 0 0 0 0 0 0 0 0 0 10.25
36 0.141698 19.8195 0 0 19.8195 0.148376 4.0769e+06 0 1.49139e+06 1.26933 92.4678 21235 0.109517 1.49047 0 0 0 0 0 0 0 0 0 0 10.25
37 0.148376 19.4633 0 0 19.4633 0.155369 4.46225e+06 0 1.62081e+06 1.45661 92.4045 21225.3 0.125748 1.48938 0 0 0 0 0 0 0 0 0 0 10.25
38 0.155369 19.0986 0 0 19.0986 0.162691 4.88362e+06 0 1.76005e+06 1.6715 92.3384 21215.2 0.144385 1.48825 0 0 0 0 0 0 0 0 0 0 10.25
39 0.162691 18.7254 0 0 18.7254 0.170358 5.34432e+06 0 1.90975e+06 1.91803 92.2693 21204.6 0.165784 1.48706 0 0 0 0 0 0 0 0 0 0 10.25
40 0.170358 18.3439 0 0 18.3439 0.178387 5.84796e+06 0 2.07053e+06 2.20086 92.1971 21193.6 0.190356 1.48582 0 0 0 0 0 0 0 0 0 0 10.25
41 0.178387 17.9544 0 0 17.9544 0.186794 6.39846e+06 0 2.24307e+06 2.52533 92.1217 21182 0.21857 1.48452 0 0 0 0 0 0 0 0 0 0 10.25
42 0.186794 17.5571 0 0 17.5571 0.195598 7.0001e+06 0 2.42807e+06 2.89756 92.043 21169.9 0.250966 1.48317 0 0 0 0 0 0 0 0 0 0 10.25
43 0.195598 17.1523 0 0 17.1523 0.204816 7.65754e+06 0 2.62622e+06 3.32455 91.9608 21157.3 0.288165 1.48176 0 0 0 0 0 0 0 0 0 0 10.25
44 0.204816 16.7403 0 0 16.7403 0.214469 8.37584e+06 0 2.83827e+06 3.81434 91.8749 21144.1 0.330878 1.48028 0 0 0 0 0 0 0 0 0 0 10.25
45 0.214469 16.3216 0 0 16.3216 0.224576 9.16049e+06 0 3.06495e+06 4.37615 91.7852 21130.4 0.379924 1.47874 0 0 0 0 0 0 0 0 0 0 10.25
46 0.224576 15.8965 0 0 15.8965 0.23516 1.00175e+07 0 3.30701e+06 5.02054 91.6916 21116 0.43624 1.47713 0 0 0 0 0 0 0 0 0 0 10.25
47 0.23516 15.4656 0 0 15.4656 0.246243 1.09534e+07 0 3.56521e+06 5.7596 91.5939 21101 0.500906 1.47545 0 0 0 0 0 0 0 0 0 0 10.25
48 0.246243 15.0292 0 0 15.0292 0.257848 1.19751e+07 0 3.84032e+06 6.60721 91.4919 21085.3 0.575159 1.4737 0 0 0 0 0 0 0 0 0 0 10.25
49 0.257848 14.5881 0 0 14.5881 0.27 1.30905e+07 0 4.1331e+06 7.57927 91.3855 21069 0.660423 1.47187 0 0 0 0 0 0 0 0 0 0 10.25
50 0.27 14.1426 0 0 14.1426 0.282725 1.43078e+07 0 4.44431e+06 8.69399 91.2744 21051.9 0.758329 1.46996 0 0 0 0 0 0 0 0 0 0 10.25
51 0.282725 13.6936 0 0 13.6936 0.296049 1.56361e+07 0 4.77468e+06 9.97223 91.1586 21034.1 0.870749 1.46798 0 0 0 0 0 0 0 0 0 0 10.25
52 0.296049 13.2416 0 0 13.2416 0.310001 1.70852e+07 0 5.12494e+06 11.4379 91.0378 21015.5 0.999848 1.4659 0 0 0 0 0 0 0 0 0 0 10.25
53 0.310001 12.7873 0 0 12.7873 0.324611 1.86656e+07 0 5.49579e+06 13.1184 90.9118 20996.1 1.14808 1.46374 0 0 0 0 0 0 0 0 0 0 10.25
54 0.324611 12.3315 0 0 12.3315 0.33991 2.0389e+07 0 5.88789e+06 15.0451 90.7804 20975.9 1.3183 1.46148 0 0 0 0 0 0 0 0 0 0 10.25
55 0.33991 11.875 0 0 11.875 0.355929 2.22677e+07 0 6.30188e+06 17.2538 90.6434 20954.8 1.51376 1.45913 0 0 0 0 0 0 0 0 0 0 10.25
56 0.355929 11.4185 0 0 11.4185 0.372704 2.43153e+07 0 6.73831e+06 19.7859 90.5007 20932.8 1.73822 1.45667 0 0 0 0 0 0 0 0 0 0 10.25
57 0.372704 10.9629 0 0 10.9629 0.390269 2.65463e+07 0 7.19771e+06 22.6882 90.3519 20909.8 1.99596 1.45412 0 0 0 0 0 0 0 0 0 0 10.25
58 0.390269 10.5089 0 0 10.5089 0.408662 2.89765e+07 0 7.68053e+06 26.0149 90.1969 20885.9 2.29193 1.45146 0 0 0 0 0 0 0 0 0 0 10.25
59 0.408662 10.0575 0 0 10.0575 0.427921 3.1623e+07 0 8.18713e+06 29.8276 90.0355 20861 2.6318 1.44869 0 0 0 0 0 0 0 0 0 0 10.25
60 0.427921 9.60952 0 0 9.60952 0.448088 3.4504e+07 0 8.71782e+06 34.1969 89.8674 20835 3.02209 1.44581 0 0 0 0 0 0 0 0 0 0 10.25
61 0.448088 9.1658 0 0 9.1658 0.469206 3.76395e+07 0 9.27276e+06 39.2038 89.6924 20808 3.47027 1.44281 0 0 0 0 0 0 0 0 0 0 10.25
62 0.469206 8.72721 0 0 8.72721 0.491319 4.10508e+07 0 9.85207e+06 44.9409 89.5102 20779.8 3.98494 1.43968 0 0 0 0 0 0 0 0 0 0 10.25
63 0.491319 8.29461 0 0 8.29461 0.514474 4.47609e+07 0 1.04557e+07 51.5139 89.3207 20750.4 4.57597 1.43643 0 0 0 0 0 0 0 0 0 0 10.25
64 0.514474 7.86883 0 0 7.86883 0.538721 4.87946e+07 0 1.10835e+07 59.0441 89.1235 20719.9 5.25468 1.43305 0 0 0 0 0 0 0 0 0 0 10.25
65 0.538721 7.45069 0 0 7.45069 0.56411 5.31785e+07 0 1.17352e+07 67.6701 88.9184 20688.1 6.03412 1.42953 0 0 0 0 0 0 0 0 0 0 10.25
66 0.56411 7.04099 0 0 7.04099 0.590696 5.79412e+07 0 1.24104e+07 77.5503 88.7052 20655 6.9292 1.42587 0 0 0 0 0 0 0 0 0 0 10.25
67 0.590696 6.64047 0 0 6.64047 0.618534 6.31136e+07 0 1.31085e+07 88.8659 88.4835 20620.6 7.95713 1.42207 0 0 0 0 0 0 0 0 0 0 10.25
68 0.618534 6.24985 0 0 6.24985 0.647685 6.87284e+07 0 1.38289e+07 101.824 88.2532 20584.8 9.13757 1.41813 0 0 0 0 0 0 0 0 0 0 10.25
69 0.647685 5.86981 0 0 5.86981 0.678209 7.48211e+07 0 1.45705e+07 116.662 88.014 20547.6 10.4932 1.41403 0 0 0 0 0 0 0 0 0 0 10.25
70 0.678209 5.50097 0 0 5.50097 0.710172 8.14295e+07 0 1.53325e+07 133.65 87.7657 20508.9 12.0501 1.40977 0 0 0 0 0 0 0 0 0 0 10.25
71 0.710172 5.14388 0 0 5.14388 0.743642 8.85939e+07 0 1.61136e+07 153.097 87.5078 20468.7 13.8381 1.40535 0 0 0 0 0 0 0 0 0 0 10.25
72 0.743642 4.79905 0 0 4.79905 0.778689 9.63576e+07 0 1.69126e+07 175.358 87.2403 20427 15.8915 1.40077 0 0 0 0 0 0 0 0 0 0 10.25
73 0.778689 4.46693 0 0 4.46693 0.815387 1.04767e+08 0 1.77278e+07 200.835 86.9628 20383.6 18.2498 1.39602 0 0 0 0 0 0 0 0 0 0 10.25
74 0.815387 4.14787 0 0 4.14787 0.853815 1.1387e+08 0 1.85576e+07 229.989 86.6751 20338.6 20.9582 1.39109 0 0 0 0 0 0 0 0 0 0 10.25
75 0.853815 3.8422 0 0 3.8422 0.894054 1.2372e+08 0 1.94003e+07 263.348 86.3769 20292 24.0688 1.38599 0 0 0 0 0 0 0 0 0 0 10.25
76 0.894054 3.55013 0 0 3.55013 0.936189 1.34372e+08 0 2.02538e+07 301.513 86.068 20243.5 27.6411 1.38071 0 0 0 0 0 0 0 0 0 0 10.25
77 0.936189 3.27184 0 0 3.27184 0.980311 1.45886e+08 0 2.11161e+07 345.168 85.7481 20193.4 31.7442 1.37523 0 0 0 0 0 0 0 0 0 0 10.25
78 0.980311 3.00742 0 0 3.00742 1.02651 1.58324e+08 0 2.1985e+07 395.098 85.4169 20141.3 36.4566 1.36957 0 0 0 0 0 0 0 0 0 0 10.25
79 1.02651 2.75689 0 0 2.75689 1.07489 1.71752e+08 0 2.28582e+07 452.195 85.0743 20087.4 41.8689 1.36371 0 0 0 0 0 0 0 0 0 0 10.25
80 1.07489 2.52021 0 0 2.52021 1.12555 1.8624e+08 0 2.37331e+07 517.478 84.72 20031.6 48.0853 1.35765 0 0 0 0 0 0 0 0 0 0 10.25
81 1.12555 2.29727 0 0 2.29727 1.17859 2.01862e+08 0 2.46074e+07 592.109 84.3538 19973.9 55.2255 1.35139 0 0 0 0 0 0 0 0 0 0 10.25
82 1.17859 2.0879 0 0 2.0879 1.23414 2.18697e+08 0 2.54784e+07 677.413 83.9754 19914.1 63.4615 1.34418 0 0 0 0 0 0 0 0 0 0 10.25
83 1.23414 1.89188 0 0 1.89188 1.2923 2.36826e+08 0 2.63435e+07 774.899 83.5847 19852.3 72.9513 1.33632 0 0 0 0 0 0 0 0 0 0 10.25
84 1.2923 1.70891 0 0 1.70891 1.35321 2.56337e+08 0 2.72001e+07 886.288 83.1816 19788.4 83.8639 1.32821 0 0 0 0 0 0 0 0 0 0 10.25
85 1.35321 1.53868 0 0 1.53868 1.41698 2.77318e+08 0 2.80455e+07 1013.54 82.7657 19722.4 96.4132 1.31986 0 0 0 0 0 0 0 0 0 0 10.25
86 1.41698 1.38081 0 0 1.38081 1.48376 2.99866e+08 0 2.88772e+07 1158.89 82.337 19654.2 110.846 1.31127 0 0 0 0 0 0 0 0 0 0 10.25
87 1.48376 1.23488 0 0 1.23488 1.55369 3.24079e+08 0 2.96924e+07 1324.88 81.8953 19583.9 127.445 1.30243 0 0 0 0 0 0 0 0 0 0 10.25
88 1.55369 1.10045 0 0 1.10045 1.62691 3.50061e+08 0 3.04887e+07 1514.4 81.4405 19511.3 146.536 1.29334 0 0 0 0 0 0 0 0 0 0 10.25
89 1.62691 0.977039 0 0 0.977039 1.70358 3.7792e+08 0 3.12637e+07 1730.74 80.9725 19436.5 168.497 1.28399 0 0 0 0 0 0 0 0 0 0 10.25
90 1.70358 0.864157 0 0 0.864157 1.78387 4.07767e+08 0 3.2015e+07 1977.67 80.4912 19359.4 193.758 1.2744 0 0 0 0 0 0 0 0 0 0 10.25
91 1.78387 0.761285 0 0 0.761285 1.86794 4.39719e+08 0 3.27405e+07 2259.43 79.9965 19280 222.818 1.26455 0 0 0 0 0 0 0 0 0 0 10.25
92 1.86794 0.667893 0 0 0.667893 1.95598 4.73896e+08 0 3.34381e+07 2580.89 79.4885 19198.3 256.251 1.25445 0 0 0 0 0 0 0 0 0 0 10.25
93 1.95598 0.583442 0 0 0.583442 2.04816 5.10423e+08 0 3.41061e+07 2947.55 78.9671 19114.2 294.714 1.24411 0 0 0 0 0 0 0 0 0 0 10.25
94 2.04816 0.50739 0 0 0.50739 2.14469 5.49426e+08 0 3.47429e+07 3365.67 78.4322 19027.8 338.972 1.23352 0 0 0 0 0 0 0 0 0 0 10.25
95 2.14469 0.439192 0 0 0.439192 2.24576 5.91038e+08 0 3.5347e+07 3842.4 77.8841 18939 389.896 1.22269 0 0 0 0 0 0 0 0 0 0 10.25
96 2.24576 0.37831 0 0 0.37831 2.3516 6.35393e+08 0 3.59174e+07 4385.8 77.3226 18847.9 448.498 1.21161 0 0 0 0 0 0 0 0 0 0 10.25
97 2.3516 0.324211 0 0 0.324211 2.46243 6.82629e+08 0 3.64532e+07 5005.07 76.748 18754.4 515.937 1.20029 0 0 0 0 0 0 0 0 0 0 10.25
98 2.46243 0.276371 0 0 0.276371 2.57848 7.32886e+08 0 3.69539e+07 5710.65 76.1603 18658.6 593.551 1.18874 0 0 0 0 0 0 0 0 0 0 10.25
99 2.57848 0.23428 0 0 0.23428 2.7 7.86309e+08 0 3.7419e+07 6514.37 75.5597 18560.3 682.882 1.17696 0 0 0 0 0 0 0 0 0 0 10.25
100 2.7 0.197445 0 0 0.197445 2.82725 8.43041e+08 0 3.78488e+07 7429.68 74.9465 18459.8 785.704 1.16495 0 0 0 0 0 0 0 0 0 0 10.25
101 2.82725 0.165388 0 0 0.165388 2.96049 9.0323e+08 0 3.82433e+07 8471.82 74.3207 18356.9 904.063 1.15273 0 0 0 0 0 0 0 0 0 0 10.25
102 2.96049 0.137652 0 0 0.137652 3.10001 9.67024e+08 0 3.86033e+07 9658.08 73.6827 18251.7 1040.32 1.14029 0 0 0 0 0 0 0 0 0 0 10.25
103 3.10001 0.113803 0 0 0.113803 3.24611 1.03457e+09 0 3.89295e+07 11008.1 73.0328 18144.2 1197.18 1.12765 0 0 0 0 0 0 0 0 0 0 10.25
104 3.24611 0.0934276 0 0 0.0934276 3.3991 1.10602e+09 0 3.9223e+07 12544 72.3713 18034.5 1377.78 1.11482 0 0 0 0 0 0 0 0 0 0 10.25
105 3.3991 0.076138 0 0 0.076138 3.55929 1.18152e+09 0 3.94852e+07 14291.2 71.6984 17922.5 1585.71 1.10179 0 0 0 0 0 0 0 0 0 0 10.25
106 3.55929 0.0615715 0 0 0.0615715 3.72704 1.26122e+09 0 3.97177e+07 16278 71.0147 17808.4 1825.15 1.08859 0 0 0 0 0 0 0 0 0 0 10.25
107 3.72704 0.049391 0 0 0.049391 3.90269 1.34527e+09 0 3.99221e+07 18536.9 70.3205 17692.1 2089.98 1.08083 0 0 0 0 0 0 0 0 0 0 10.25
108 3.90269 0.039286 0 0 0.039286 4.08662 1.43381e+09 0 4.01003e+07 21104.5 69.6162 17573.8 2389.49 1.07454 0 0 0 0 0 0 0 0 0 0 10.25
109 4.08662 0.0309723 0 0 0.0309723 4.27921 1.52698e+09 0 4.02543e+07 24022.3 68.9024 17453.5 2731.65 1.06813 0 0 0 0 0 0 0 0 0 0 10.25
