#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
146 22.4576 2.21314e-09 0 0 2.21314e-09 23.516 5.84964e+09 0 1.1251e+06 2.01303e+06 33.3476 7990.75 895.211 261.791 0 0 0 0 0 0 0 0 0 0 10 741.114
147 23.516 1.06312e-09 0 0 1.06312e-09 24.6243 6.03436e+09 0 1.1251e+06 2.27829e+06 32.8745 7914.99 1008.44 263.041 0 0 0 0 0 0 0 0 0 0 10 776.041
148 24.6243 4.94341e-10 0 0 4.94341e-10 25.7848 6.22148e+09 0 1.1251e+06 2.57856e+06 32.4108 7840.39 1136.12 264.289 0 0 0 0 0 0 0 0 0 0 10 812.615
149 25.7848 2.22168e-10 0 0 2.22168e-10 27 6.41093e+09 0 1.1251e+06 2.91848e+06 31.9567 7766.98 1280.13 265.535 0 0 0 0 0 0 0 0 0 0 10 850.912
150 27 9.63505e-11 0 0 9.63505e-11 28.2725 6.60266e+09 0 1.1251e+06 3.30333e+06 31.5122 7694.78 1442.59 266.778 0 0 0 0 0 0 0 0 0 0 10 891.015
151 28.2725 4.02552e-11 0 0 4.02552e-11 29.6049 6.7966e+09 0 1.1251e+06 3.7391e+06 31.0772 7623.81 1625.9 268.017 0 0 0 0 0 0 0 0 0 0 10 933.007
152 29.6049 1.61744e-11 0 0 1.61744e-11 31.0001 6.99268e+09 0 1.1251e+06 4.23258e+06 30.6517 7554.07 1832.79 269.251 0 0 0 0 0 0 0 0 0 0 10 976.978
153 31.0001 6.23845e-12 0 0 6.23845e-12 32.4611 7.19084e+09 0 1.1251e+06 4.79149e+06 30.2359 7485.59 2066.34 270.48 0 0 0 0 0 0 0 0 0 0 10 1023.02
154 32.4611 2.30535e-12 0 0 2.30535e-12 33.991 7.39103e+09 0 1.1251e+06 5.42457e+06 29.8295 7418.36 2330.06 271.703 0 0 0 0 0 0 0 0 0 0 10 1071.24
155 33.991 8.14589e-13 0 0 8.14589e-13 35.5929 7.59317e+09 0 1.1251e+06 6.14178e+06 29.4326 7352.41 2627.91 272.919 0 0 0 0 0 0 0 0 0 0 10 1121.72
156 35.5929 2.74643e-13 0 0 2.74643e-13 37.2704 7.7972e+09 0 1.1251e+06 6.9544e+06 29.045 7287.73 2964.39 274.127 0 0 0 0 0 0 0 0 0 0 10 1174.59
157 37.2704 8.81593e-14 0 0 8.81593e-14 39.0269 8.00308e+09 0 1.1251e+06 7.87526e+06 28.6669 7224.34 3344.61 275.328 0 0 0 0 0 0 0 0 0 0 10 1229.94
158 39.0269 2.68804e-14 0 0 2.68804e-14 40.8662 8.21073e+09 0 1.1251e+06 8.91895e+06 28.298 7162.22 3774.38 276.519 0 0 0 0 0 0 0 0 0 0 10 1287.91
159 40.8662 7.7664e-15 0 0 7.7664e-15 42.7921 8.42009e+09 0 1.1251e+06 1.0102e+07 27.9382 7101.39 4260.27 277.701 0 0 0 0 0 0 0 0 0 0 10 1348.61
160 42.7921 2.12088e-15 0 0 2.12088e-15 44.8088 8.63112e+09 0 1.1251e+06 1.14433e+07 27.5875 7041.84 4809.75 278.872 0 0 0 0 0 0 0 0 0 0 10 1412.16
161 44.8088 5.45972e-16 0 0 5.45972e-16 46.9206 8.84376e+09 0 1.1251e+06 1.29643e+07 27.2458 6983.57 5431.32 280.033 0 0 0 0 0 0 0 0 0 0 10 1478.72
162 46.9206 1.32119e-16 0 0 1.32119e-16 49.1319 9.05794e+09 0 1.1251e+06 1.46892e+07 26.9129 6926.57 6134.61 281.183 0 0 0 0 0 0 0 0 0 0 10 1548.41
163 49.1319 2.99663e-17 0 0 2.99663e-17 51.4474 9.27362e+09 0 1.1251e+06 1.66459e+07 26.5888 6870.85 6930.6 282.321 0 0 0 0 0 0 0 0 0 0 10 1621.38
164 51.4474 6.35089e-18 0 0 6.35089e-18 53.8721 9.49074e+09 0 1.1251e+06 1.88658e+07 26.2733 6816.38 7831.74 283.447 0 0 0 0 0 0 0 0 0 0 10 1697.79
165 53.8721 1.25363e-18 0 0 1.25363e-18 56.411 9.70925e+09 0 1.1251e+06 2.13848e+07 25.9663 6763.17 8852.2 284.56 0 0 0 0 0 0 0 0 0 0 10 1777.81
166 56.411 2.29705e-19 0 0 2.29705e-19 59.0696 9.92911e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1861.59
167 59.0696 3.89306e-20 0 0 3.89306e-20 61.8534 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1949.33
168 61.8534 6.08021e-21 0 0 6.08021e-21 64.7685 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2041.2
169 64.7685 8.71675e-22 0 0 8.71675e-22 67.8209 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2137.4
170 67.8209 1.14241e-22 0 0 1.14241e-22 71.0172 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2238.13
171 71.0172 1.36286e-23 0 0 1.36286e-23 74.3642 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2343.61
172 74.3642 1.4733e-24 0 0 1.4733e-24 77.8689 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2454.06
173 77.8689 1.43646e-25 0 0 1.43646e-25 81.5387 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2569.71
174 81.5387 1.25693e-26 0 0 1.25693e-26 85.3815 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2690.82
175 85.3815 9.81956e-28 0 0 9.81956e-28 89.4054 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2817.64
176 89.4054 6.81218e-29 0 0 6.81218e-29 93.6189 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2950.43
177 93.6189 4.1728e-30 0 0 4.1728e-30 98.0311 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3089.48
178 98.0311 2.24356e-31 0 0 2.24356e-31 102.651 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3235.08
179 102.651 1.05224e-32 0 0 1.05224e-32 107.489 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3387.54
180 107.489 4.27698e-34 0 0 4.27698e-34 112.555 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3547.19
181 112.555 1.49641e-35 0 0 1.49641e-35 117.859 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3714.37
182 117.859 4.47471e-37 0 0 4.47471e-37 123.414 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3889.42
183 123.414 1.13514e-38 0 0 1.13514e-38 129.23 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4072.72
184 129.23 2.42396e-40 0 0 2.42396e-40 135.321 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4264.66
185 135.321 4.32174e-42 0 0 4.32174e-42 141.698 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4465.65
186 141.698 6.37905e-44 0 0 6.37905e-44 148.376 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4676.11
187 148.376 7.72593e-46 0 0 7.72593e-46 155.369 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4896.49
188 155.369 7.60682e-48 0 0 7.60682e-48 162.691 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5127.25
189 162.691 6.02955e-50 0 0 6.02955e-50 170.358 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5368.89
190 170.358 3.80868e-52 0 0 3.80868e-52 178.387 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5621.92
191 178.387 1.8969e-54 0 0 1.8969e-54 186.794 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5886.88
192 186.794 7.36643e-57 0 0 7.36643e-57 195.598 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 6164.32
193 195.598 2.20468e-59 0 0 2.20468e-59 204.816 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 6454.83
194 204.816 5.02353e-62 0 0 5.02353e-62 214.469 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 6759.04
195 214.469 8.60402e-65 0 0 8.60402e-65 224.576 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 7077.58
196 224.576 1.09298e-67 0 0 1.09298e-67 235.16 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 7411.14
197 235.16 1.01547e-70 0 0 1.01547e-70 246.243 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 7760.41
198 246.243 6.79974e-74 0 0 6.79974e-74 257.848 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8126.15
199 257.848 3.23167e-77 0 0 3.23167e-77 270 9.98918e+09 0 1.1251e+06 2.13848e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8509.12
0 0.027 50.5936 0 0 50.5936 0.0282725 152693 0 11145.8 0.0126191 133.3 22582.1 0.0101038 1.24894 0 0 0 0 0 0 0 0 0 0 10.25 0.891015
1 0.0282725 50.3739 0 0 50.3739 0.0296049 167367 0 23313.7 0.014488 133.281 22579.9 0.00149658 1.24877 0 0 0 0 0 0 0 0 0 0 10.25 0.933007
2 0.0296049 50.1451 0 0 50.1451 0.0310001 183447 0 36594.9 0.0166334 133.261 22577.7 0.00171829 1.24859 0 0 0 0 0 0 0 0 0 0 10.25 0.976978
3 0.0310001 49.9068 0 0 49.9068 0.0324611 201069 0 51088.1 0.0190963 133.239 22575.3 0.00197284 1.24841 0 0 0 0 0 0 0 0 0 0 10.25 1.02302
4 0.0324611 49.6587 0 0 49.6587 0.033991 220379 0 66900.4 0.0219236 133.217 22572.8 0.0022651 1.24821 0 0 0 0 0 0 0 0 0 0 10.25 1.07124
5 0.033991 49.4005 0 0 49.4005 0.0355929 241540 0 84148 0.0251693 133.194 22570.1 0.00260065 1.24801 0 0 0 0 0 0 0 0 0 0 10.25 1.12172
6 0.0355929 49.1319 0 0 49.1319 0.0372704 264728 0 102957 0.0288951 133.17 22567.4 0.0029859 1.2478 0 0 0 0 0 0 0 0 0 0 10.25 1.17459
7 0.0372704 48.8525 0 0 48.8525 0.0390269 290135 0 123462 0.0331721 133.145 22564.5 0.00342823 1.24758 0 0 0 0 0 0 0 0 0 0 10.25 1.22994
8 0.0390269 48.5619 0 0 48.5619 0.0408662 317974 0 145812 0.0380818 133.118 22561.5 0.00393609 1.24735 0 0 0 0 0 0 0 0 0 0 10.25 1.28791
9 0.0408662 48.2599 0 0 48.2599 0.0427921 348477 0 170166 0.0437176 133.09 22558.4 0.00451917 1.2471 0 0 0 0 0 0 0 0 0 0 10.25 1.34861
10 0.0427921 47.9461 0 0 47.9461 0.0448088 381896 0 196695 0.0501871 133.061 22555.1 0.00518863 1.24685 0 0 0 0 0 0 0 0 0 0 10.25 1.41216
11 0.0448088 47.6201 0 0 47.6201 0.0469206 418511 0 225586 0.0576133 133.031 22551.7 0.00595725 1.24658 0 0 0 0 0 0 0 0 0 0 10.25 1.47872
12 0.0469206 47.2815 0 0 47.2815 0.0491319 458624 0 257038 0.0661377 132.999 22548.1 0.00683973 1.2463 0 0 0 0 0 0 0 0 0 0 10.25 1.54841
13 0.0491319 46.9301 0 0 46.9301 0.0514474 502568 0 291269 0.0759225 132.966 22544.3 0.00785296 1.24601 0 0 0 0 0 0 0 0 0 0 10.25 1.62138
14 0.0514474 46.5655 0 0 46.5655 0.0538721 550707 0 328509 0.0871541 132.931 22540.4 0.00901622 1.24571 0 0 0 0 0 0 0 0 0 0 10.25 1.69779
15 0.0538721 46.1873 0 0 46.1873 0.056411 603439 0 369010 0.100046 132.894 22536.3 0.0103518 1.24539 0 0 0 0 0 0 0 0 0 0 10.25 1.77781
16 0.056411 45.7953 0 0 45.7953 0.0590696 661201 0 413041 0.114844 132.856 22531.9 0.0118852 1.24505 0 0 0 0 0 0 0 0 0 0 10.25 1.86159
17 0.0590696 45.389 0 0 45.389 0.0618534 724468 0 460891 0.131829 132.816 22527.4 0.0136458 1.2447 0 0 0 0 0 0 0 0 0 0 10.25 1.94933
18 0.0618534 44.9683 0 0 44.9683 0.0647685 793762 0 512870 0.151324 132.774 22522.7 0.0156672 1.24434 0 0 0 0 0 0 0 0 0 0 10.25 2.0412
19 0.0647685 44.5327 0 0 44.5327 0.0678209 869654 0 569311 0.1737 132.731 22517.8 0.017988 1.24395 0 0 0 0 0 0 0 0 0 0 10.25 2.1374
20 0.0678209 44.082 0 0 44.082 0.0710172 952766 0 630569 0.199383 132.685 22512.6 0.0206525 1.24355 0 0 0 0 0 0 0 0 0 0 10.25 2.23813
21 0.0710172 43.6159 0 0 43.6159 0.0743642 1.04378e+06 0 697026 0.22886 132.637 22507.2 0.0237117 1.24313 0 0 0 0 0 0 0 0 0 0 10.25 2.34361
22 0.0743642 43.1342 0 0 43.1342 0.0778689 1.14344e+06 0 769089 0.262691 132.587 22501.5 0.027224 1.24269 0 0 0 0 0 0 0 0 0 0 10.25 2.45406
23 0.0778689 42.6366 0 0 42.6366 0.0815387 1.25257e+06 0 847190 0.301519 132.535 22495.6 0.0312564 1.24224 0 0 0 0 0 0 0 0 0 0 10.25 2.56971
24 0.0815387 42.1229 0 0 42.1229 0.0853815 1.37205e+06 0 931794 0.346081 132.48 22489.4 0.0358861 1.24176 0 0 0 0 0 0 0 0 0 0 10.25 2.69082
25 0.0853815 41.593 0 0 41.593 0.0894054 1.50286e+06 0 1.02339e+06 0.397223 132.423 22482.9 0.0412017 1.24126 0 0 0 0 0 0 0 0 0 0 10.25 2.81764
26 0.0894054 41.0467 0 0 41.0467 0.0936189 1.64606e+06 0 1.1225e+06 0.455915 132.363 22476.1 0.0473045 1.24073 0 0 0 0 0 0 0 0 0 0 10.25 2.95043
27 0.0936189 40.4838 0 0 40.4838 0.0980311 1.80281e+06 0 1.22968e+06 0.523271 132.3 22469 0.0543113 1.24018 0 0 0 0 0 0 0 0 0 0 10.25 3.08948
28 0.0980311 39.9044 0 0 39.9044 0.102651 1.97439e+06 0 1.34552e+06 0.600568 132.235 22461.6 0.0623554 1.23961 0 0 0 0 0 0 0 0 0 0 10.25 3.23508
29 0.102651 39.3083 0 0 39.3083 0.107489 2.16217e+06 0 1.47063e+06 0.68927 132.166 22453.9 0.0715913 1.23901 0 0 0 0 0 0 0 0 0 0 10.25 3.38754
30 0.107489 38.6956 0 0 38.6956 0.112555 2.36768e+06 0 1.60567e+06 0.791059 132.095 22445.8 0.0821948 1.23839 0 0 0 0 0 0 0 0 0 0 10.25 3.54719
31 0.112555 38.0663 0 0 38.0663 0.117859 2.59257e+06 0 1.75132e+06 0.907862 132.02 22437.3 0.0943688 1.23773 0 0 0 0 0 0 0 0 0 0 10.25 3.71437
32 0.117859 37.4204 0 0 37.4204 0.123414 2.83864e+06 0 1.90831e+06 1.04189 131.941 22428.4 0.108346 1.23704 0 0 0 0 0 0 0 0 0 0 10.25 3.88942
33 0.123414 36.7583 0 0 36.7583 0.12923 3.10786e+06 0 2.0774e+06 1.19568 131.86 22419.1 0.124392 1.23633 0 0 0 0 0 0 0 0 0 0 10.25 4.07272
34 0.12923 36.08 0 0 36.08 0.135321 3.40238e+06 0 2.25937e+06 1.37214 131.774 22409.4 0.142815 1.23558 0 0 0 0 0 0 0 0 0 0 10.25 4.26466
35 0.135321 35.3859 0 0 35.3859 0.141698 3.72454e+06 0 2.45505e+06 1.57461 131.685 22399.3 0.163967 1.2348 0 0 0 0 0 0 0 0 0 0 10.25 4.46565
36 0.141698 34.6762 0 0 34.6762 0.148376 4.0769e+06 0 2.6653e+06 1.8069 131.591 22388.7 0.18825 1.23398 0 0 0 0 0 0 0 0 0 0 10.25 4.67611
37 0.148376 33.9514 0 0 33.9514 0.155369 4.46225e+06 0 2.891e+06 2.07342 131.494 22377.6 0.216148 1.23302 0 0 0 0 0 0 0 0 0 0 10.25 4.89649
38 0.155369 33.212 0 0 33.212 0.162691 4.88362e+06 0 3.13308e+06 2.37918 131.392 22366.1 0.248184 1.232 0 0 0 0 0 0 0 0 0 0 10.25 5.12725
39 0.162691 32.4585 0 0 32.4585 0.170358 5.34432e+06 0 3.39248e+06 2.72996 131.285 22354 0.284968 1.23093 0 0 0 0 0 0 0 0 0 0 10.25 5.36889
40 0.170358 31.6915 0 0 31.6915 0.178387 5.84796e+06 0 3.67016e+06 3.13236 131.174 22341.3 0.327207 1.22982 0 0 0 0 0 0 0 0 0 0 10.25 5.62192
41 0.178387 30.9117 0 0 30.9117 0.186794 6.39846e+06 0 3.96714e+06 3.59397 131.058 22328.1 0.375705 1.22866 0 0 0 0 0 0 0 0 0 0 10.25 5.88688
42 0.186794 30.1198 0 0 30.1198 0.195598 7.0001e+06 0 4.2844e+06 4.12348 130.936 22314.3 0.431394 1.22744 0 0 0 0 0 0 0 0 0 0 10.25 6.16432
43 0.195598 29.3168 0 0 29.3168 0.204816 7.65754e+06 0 4.62298e+06 4.73085 130.809 22299.9 0.495339 1.22617 0 0 0 0 0 0 0 0 0 0 10.25 6.45483
44 0.204816 28.5035 0 0 28.5035 0.214469 8.37584e+06 0 4.9839e+06 5.4275 130.677 22284.9 0.568764 1.22485 0 0 0 0 0 0 0 0 0 0 10.25 6.75904
45 0.214469 27.681 0 0 27.681 0.224576 9.16049e+06 0 5.3682e+06 6.22652 130.539 22269.1 0.653073 1.22347 0 0 0 0 0 0 0 0 0 0 10.25 7.07758
46 0.224576 26.8503 0 0 26.8503 0.23516 1.00175e+07 0 5.7769e+06 7.14289 130.394 22252.7 0.749884 1.22202 0 0 0 0 0 0 0 0 0 0 10.25 7.41114
47 0.23516 26.0126 0 0 26.0126 0.246243 1.09534e+07 0 6.21101e+06 8.19382 130.243 22235.6 0.86105 1.22052 0 0 0 0 0 0 0 0 0 0 10.25 7.76041
48 0.246243 25.1691 0 0 25.1691 0.257848 1.19751e+07 0 6.67154e+06 9.39898 130.086 22217.7 0.988696 1.21894 0 0 0 0 0 0 0 0 0 0 10.25 8.12615
49 0.257848 24.3211 0 0 24.3211 0.27 1.30905e+07 0 7.15945e+06 10.781 129.922 22199 1.13527 1.21731 0 0 0 0 0 0 0 0 0 0 10.25 8.50912
50 0.27 23.4699 0 0 23.4699 0.282725 1.43078e+07 0 7.67566e+06 12.3656 129.751 22179.5 1.30358 1.21559 0 0 0 0 0 0 0 0 0 0 10.25 8.91015
51 0.282725 22.617 0 0 22.617 0.296049 1.56361e+07 0 8.22106e+06 14.1825 129.572 22159.1 1.49685 1.21381 0 0 0 0 0 0 0 0 0 0 10.25 9.33007
52 0.296049 21.7639 0 0 21.7639 0.310001 1.70852e+07 0 8.79647e+06 16.2655 129.386 22137.9 1.71877 1.21195 0 0 0 0 0 0 0 0 0 0 10.25 9.76978
53 0.310001 20.912 0 0 20.912 0.324611 1.86656e+07 0 9.40263e+06 18.6536 129.192 22115.7 1.97362 1.21 0 0 0 0 0 0 0 0 0 0 10.25 10.2302
54 0.324611 20.0629 0 0 20.0629 0.33991 2.0389e+07 0 1.00402e+07 21.3912 128.989 22092.6 2.26625 1.20798 0 0 0 0 0 0 0 0 0 0 10.25 10.7124
55 0.33991 19.2181 0 0 19.2181 0.355929 2.22677e+07 0 1.07098e+07 24.5292 128.778 22068.4 2.60228 1.20587 0 0 0 0 0 0 0 0 0 0 10.25 11.2172
56 0.355929 18.3793 0 0 18.3793 0.372704 2.43153e+07 0 1.14119e+07 28.126 128.558 22043.3 2.98816 1.20368 0 0 0 0 0 0 0 0 0 0 10.25 11.7459
57 0.372704 17.5481 0 0 17.5481 0.390269 2.65463e+07 0 1.21468e+07 32.2483 128.328 22017.1 3.43127 1.20139 0 0 0 0 0 0 0 0 0 0 10.25 12.2994
58 0.390269 16.726 0 0 16.726 0.408662 2.89765e+07 0 1.29147e+07 36.9725 128.089 21989.7 3.94013 1.199 0 0 0 0 0 0 0 0 0 0 10.25 12.8791
59 0.408662 15.9146 0 0 15.9146 0.427921 3.1623e+07 0 1.37158e+07 42.3861 127.841 21961.2 4.52445 1.19652 0 0 0 0 0 0 0 0 0 0 10.25 13.4861
60 0.427921 15.1155 0 0 15.1155 0.448088 3.4504e+07 0 1.455e+07 48.5891 127.582 21931.6 5.19547 1.19393 0 0 0 0 0 0 0 0 0 0 10.25 14.1216
61 0.448088 14.3301 0 0 14.3301 0.469206 3.76395e+07 0 1.5417e+07 55.6961 127.312 21900.6 5.96605 1.19123 0 0 0 0 0 0 0 0 0 0 10.25 14.7872
62 0.469206 13.56 0 0 13.56 0.491319 4.10508e+07 0 1.63164e+07 63.8379 127.031 21868.4 6.85092 1.18844 0 0 0 0 0 0 0 0 0 0 10.25 15.4841
63 0.491319 12.8066 0 0 12.8066 0.514474 4.47609e+07 0 1.72476e+07 73.1646 126.739 21834.9 7.86712 1.18552 0 0 0 0 0 0 0 0 0 0 10.25 16.2138
64 0.514474 12.0711 0 0 12.0711 0.538721 4.87946e+07 0 1.82099e+07 83.8473 126.435 21800 9.03414 1.18249 0 0 0 0 0 0 0 0 0 0 10.25 16.9779
65 0.538721 11.3548 0 0 11.3548 0.56411 5.31785e+07 0 1.92022e+07 96.0821 126.119 21763.6 10.3743 1.17934 0 0 0 0 0 0 0 0 0 0 10.25 17.7781
66 0.56411 10.6589 0 0 10.6589 0.590696 5.79412e+07 0 2.02234e+07 110.093 125.79 21725.8 11.9134 1.17606 0 0 0 0 0 0 0 0 0 0 10.25 18.6159
67 0.590696 9.98446 0 0 9.98446 0.618534 6.31136e+07 0 2.1272e+07 126.136 125.449 21686.5 13.6809 1.17265 0 0 0 0 0 0 0 0 0 0 10.25 19.4933
68 0.618534 9.33234 0 0 9.33234 0.647685 6.87284e+07 0 2.23465e+07 144.503 125.094 21645.6 15.7107 1.16912 0 0 0 0 0 0 0 0 0 0 10.25 20.412
69 0.647685 8.7034 0 0 8.7034 0.678209 7.48211e+07 0 2.34451e+07 165.53 124.726 21603 18.0418 1.16544 0 0 0 0 0 0 0 0 0 0 10.25 21.374
70 0.678209 8.09834 0 0 8.09834 0.710172 8.14295e+07 0 2.45656e+07 189.598 124.343 21558.8 20.719 1.16163 0 0 0 0 0 0 0 0 0 0 10.25 22.3813
71 0.710172 7.51775 0 0 7.51775 0.743642 8.85939e+07 0 2.57059e+07 217.143 123.946 21512.9 23.7936 1.15768 0 0 0 0 0 0 0 0 0 0 10.25 23.4361
72 0.743642 6.96209 0 0 6.96209 0.778689 9.63576e+07 0 2.68635e+07 248.664 123.534 21465.2 27.3248 1.15357 0 0 0 0 0 0 0 0 0 0 10.25 24.5406
73 0.778689 6.43167 0 0 6.43167 0.815387 1.04767e+08 0 2.80358e+07 284.73 123.107 21415.7 31.3803 1.14932 0 0 0 0 0 0 0 0 0 0 10.25 25.6971
74 0.815387 5.9267 0 0 5.9267 0.853815 1.1387e+08 0 2.922e+07 325.99 122.663 21364.3 36.0381 1.1449 0 0 0 0 0 0 0 0 0 0 10.25 26.9082
75 0.853815 5.44726 0 0 5.44726 0.894054 1.2372e+08 0 3.04131e+07 373.186 122.204 21310.9 41.3876 1.14033 0 0 0 0 0 0 0 0 0 0 10.25 28.1764
76 0.894054 4.9933 0 0 4.9933 0.936189 1.34372e+08 0 3.16119e+07 427.163 121.729 21255.6 47.5317 1.1356 0 0 0 0 0 0 0 0 0 0 10.25 29.5043
77 0.936189 4.56467 0 0 4.56467 0.980311 1.45886e+08 0 3.28132e+07 488.886 121.236 21198.2 54.5886 1.1307 0 0 0 0 0 0 0 0 0 0 10.25 30.8948
78 0.980311 4.1611 0 0 4.1611 1.02651 1.58324e+08 0 3.40136e+07 559.456 120.727 21138.8 62.6937 1.12563 0 0 0 0 0 0 0 0 0 0 10.25 32.3508
79 1.02651 3.78222 0 0 3.78222 1.07489 1.71752e+08 0 3.52095e+07 640.127 120.199 21077.2 72.0029 1.12039 0 0 0 0 0 0 0 0 0 0 10.25 33.8754
80 1.07489 3.42756 0 0 3.42756 1.12555 1.8624e+08 0 3.63976e+07 732.329 119.654 21013.4 82.6953 1.11497 0 0 0 0 0 0 0 0 0 0 10.25 35.4719
81 1.12555 3.09657 0 0 3.09657 1.17859 2.01862e+08 0 3.7574e+07 837.693 119.091 20947.4 94.9765 1.10937 0 0 0 0 0 0 0 0 0 0 10.25 37.1437
82 1.17859 2.78861 0 0 2.78861 1.23414 2.18697e+08 0 3.87353e+07 958.076 118.508 20879 109.083 1.10359 0 0 0 0 0 0 0 0 0 0 10.25 38.8942
83 1.23414 2.50298 0 0 2.50298 1.2923 2.36826e+08 0 3.98778e+07 1095.59 117.908 20808.4 125.287 1.09762 0 0 0 0 0 0 0 0 0 0 10.25 40.7272
84 1.2923 2.23892 0 0 2.23892 1.35321 2.56337e+08 0 4.09979e+07 1252.65 117.287 20735.4 143.899 1.09146 0 0 0 0 0 0 0 0 0 0 10.25 42.6466
85 1.35321 1.9956 0 0 1.9956 1.41698 2.77318e+08 0 4.20923e+07 1432 116.648 20659.9 165.279 1.08511 0 0 0 0 0 0 0 0 0 0 10.25 44.6565
86 1.41698 1.77215 0 0 1.77215 1.48376 2.99866e+08 0 4.31575e+07 1636.75 115.989 20582 189.837 1.07858 0 0 0 0 0 0 0 0 0 0 10.25 46.7611
87 1.48376 1.56769 0 0 1.56769 1.55369 3.24079e+08 0 4.41903e+07 1870.47 115.31 20501.6 218.047 1.07184 0 0 0 0 0 0 0 0 0 0 10.25 48.9649
88 1.55369 1.38128 0 0 1.38128 1.62691 3.50061e+08 0 4.51877e+07 2137.18 114.611 20418.7 250.453 1.06491 0 0 0 0 0 0 0 0 0 0 10.25 51.2725
89 1.62691 1.21196 0 0 1.21196 1.70358 3.7792e+08 0 4.61469e+07 2441.48 113.891 20333.2 287.679 1.05779 0 0 0 0 0 0 0 0 0 0 10.25 53.6889
90 1.70358 1.05878 0 0 1.05878 1.78387 4.07767e+08 0 4.70653e+07 2788.6 113.152 20245.1 330.443 1.05046 0 0 0 0 0 0 0 0 0 0 10.25 56.2192
