#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
135 13.5321 1.31883e-06 0 0 1.31883e-06 14.1698 3.99403e+09 0 1.14991e+06 514925 39.1286 8889.43 242.381 248.206 0 0 126414 0 0 0 0 0 0 0 0 10 446.565
136 14.1698 8.36629e-07 0 0 8.36629e-07 14.8376 4.14828e+09 0 1.14996e+06 582994 38.5595 8803.02 272.907 249.421 0 0 83051.5 0 0 0 0 0 0 0 0 10 467.611
137 14.8376 5.20466e-07 0 0 5.20466e-07 15.5369 4.30558e+09 0 1.14999e+06 660009 37.9981 8717.37 307.271 250.643 0 0 53493.4 0 0 0 0 0 0 0 0 10 489.649
138 15.5369 3.1722e-07 0 0 3.1722e-07 16.2691 4.46589e+09 0 1.15001e+06 747147 37.4448 8632.54 345.961 251.872 0 0 33748 0 0 0 0 0 0 0 0 10 512.725
139 16.2691 1.89241e-07 0 0 1.89241e-07 17.0358 4.62915e+09 0 1.15003e+06 845738 36.8997 8548.55 389.525 253.106 0 0 20833.8 0 0 0 0 0 0 0 0 10 536.889
140 17.0358 1.10386e-07 0 0 1.10386e-07 17.8387 4.7953e+09 0 1.15003e+06 957290 36.3631 8465.47 438.584 254.345 0 0 12572.4 0 0 0 0 0 0 0 0 10 562.192
141 17.8387 6.2891e-08 0 0 6.2891e-08 18.6794 4.96429e+09 0 1.15004e+06 1.08351e+06 35.8351 8383.34 493.838 255.588 0 0 7408.45 0 0 0 0 0 0 0 0 10 588.688
142 18.6794 3.49591e-08 0 0 3.49591e-08 19.5598 5.13605e+09 0 1.15004e+06 1.22633e+06 35.316 8302.18 556.077 256.834 0 0 4258.07 0 0 0 0 0 0 0 0 10 616.432
143 19.5598 1.89375e-08 0 0 1.89375e-08 20.4816 5.31053e+09 0 1.15004e+06 1.38794e+06 34.8059 8222.05 626.196 258.083 0 0 2384.31 0 0 0 0 0 0 0 0 10 645.483
144 20.4816 9.9849e-09 0 0 9.9849e-09 21.4469 5.48767e+09 0 1.15005e+06 1.57082e+06 34.305 8142.97 705.206 259.333 0 0 1299.1 0 0 0 0 0 0 0 0 10 675.904
145 21.4469 5.11767e-09 0 0 5.11767e-09 22.4576 5.66739e+09 0 1.15005e+06 1.77779e+06 33.8133 8064.97 794.248 260.584 0 0 687.853 0 0 0 0 0 0 0 0 10 707.758
146 22.4576 2.54641e-09 0 0 2.54641e-09 23.516 5.84964e+09 0 1.15005e+06 2.01203e+06 33.331 7988.1 894.616 261.835 0 0 353.454 0 0 0 0 0 0 0 0 10 741.114
147 23.516 1.22831e-09 0 0 1.22831e-09 24.6243 6.03436e+09 0 1.15005e+06 2.27716e+06 32.8581 7912.36 1007.77 263.085 0 0 176.012 0 0 0 0 0 0 0 0 10 776.041
148 24.6243 5.73549e-10 0 0 5.73549e-10 25.7848 6.22148e+09 0 1.15005e+06 2.57728e+06 32.3947 7837.79 1135.37 264.333 0 0 84.817 0 0 0 0 0 0 0 0 10 812.615
149 25.7848 2.58855e-10 0 0 2.58855e-10 27 6.41093e+09 0 1.15005e+06 2.91703e+06 31.9408 7764.4 1279.28 265.579 0 0 39.4894 0 0 0 0 0 0 0 0 10 850.912
150 27 1.12738e-10 0 0 1.12738e-10 28.2725 6.60266e+09 0 1.15005e+06 3.30169e+06 31.4965 7692.23 1441.63 266.823 0 0 17.735 0 0 0 0 0 0 0 0 10 891.015
151 28.2725 4.73018e-11 0 0 4.73018e-11 29.6049 6.7966e+09 0 1.15005e+06 3.73724e+06 31.0617 7621.28 1624.82 268.062 0 0 7.67003 0 0 0 0 0 0 0 0 10 933.007
152 29.6049 1.90863e-11 0 0 1.90863e-11 31.0001 6.99268e+09 0 1.15005e+06 4.23048e+06 30.6365 7551.56 1831.57 269.296 0 0 3.18865 0 0 0 0 0 0 0 0 10 976.978
153 31.0001 7.39264e-12 0 0 7.39264e-12 32.4611 7.19084e+09 0 1.15005e+06 4.7891e+06 30.2208 7483.1 2064.97 270.525 0 0 1.2719 0 0 0 0 0 0 0 0 10 1023.02
154 32.4611 2.74331e-12 0 0 2.74331e-12 33.991 7.39103e+09 0 1.15005e+06 5.42187e+06 29.8146 7415.9 2328.51 271.748 0 0 0.485831 0 0 0 0 0 0 0 0 10 1071.24
155 33.991 9.73346e-13 0 0 9.73346e-13 35.5929 7.59317e+09 0 1.15005e+06 6.13872e+06 29.4179 7349.97 2626.16 272.964 0 0 0.177346 0 0 0 0 0 0 0 0 10 1121.72
156 35.5929 3.29502e-13 0 0 3.29502e-13 37.2704 7.7972e+09 0 1.15005e+06 6.95093e+06 29.0306 7285.31 2962.42 274.173 0 0 0.0617346 0 0 0 0 0 0 0 0 10 1174.59
157 37.2704 1.0619e-13 0 0 1.0619e-13 39.0269 8.00308e+09 0 1.15005e+06 7.87134e+06 28.6526 7221.94 3342.39 275.373 0 0 0.0204474 0 0 0 0 0 0 0 0 10 1229.94
158 39.0269 3.25035e-14 0 0 3.25035e-14 40.8662 8.21073e+09 0 1.15005e+06 8.91451e+06 28.2839 7159.84 3771.87 276.565 0 0 0.00642884 0 0 0 0 0 0 0 0 10 1287.91
159 40.8662 9.42626e-15 0 0 9.42626e-15 42.7921 8.42009e+09 0 1.15005e+06 1.0097e+07 27.9243 7099.03 4257.44 277.747 0 0 0.00191401 0 0 0 0 0 0 0 0 10 1348.61
160 42.7921 2.58345e-15 0 0 2.58345e-15 44.8088 8.63112e+09 0 1.15005e+06 1.14376e+07 27.5738 7039.5 4806.56 278.919 0 0 0.000538215 0 0 0 0 0 0 0 0 10 1412.16
161 44.8088 6.67341e-16 0 0 6.67341e-16 46.9206 8.84376e+09 0 1.15005e+06 1.29578e+07 27.2322 6981.25 5427.71 280.08 0 0 0.000142561 0 0 0 0 0 0 0 0 10 1478.72
162 46.9206 1.62016e-16 0 0 1.62016e-16 49.1319 9.05794e+09 0 1.15005e+06 1.46819e+07 26.8995 6924.27 6130.54 281.23 0 0 3.54696e-05 0 0 0 0 0 0 0 0 10 1548.41
163 49.1319 3.68598e-17 0 0 3.68598e-17 51.4474 9.27362e+09 0 1.15005e+06 1.66376e+07 26.5756 6868.57 6926 282.368 0 0 8.2649e-06 0 0 0 0 0 0 0 0 10 1621.38
164 51.4474 7.83407e-18 0 0 7.83407e-18 53.8721 9.49074e+09 0 1.15005e+06 1.88564e+07 26.2602 6814.12 7826.54 283.494 0 0 1.79806e-06 0 0 0 0 0 0 0 0 10 1697.79
165 53.8721 1.55043e-18 0 0 1.55043e-18 56.411 9.70925e+09 0 1.15005e+06 2.13741e+07 25.9533 6760.93 8846.33 284.607 0 0 3.64043e-07 0 0 0 0 0 0 0 0 10 1777.81
166 56.411 2.84755e-19 0 0 2.84755e-19 59.0696 9.92911e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 6.83613e-08 0 0 0 0 0 0 0 0 10 1861.59
167 59.0696 4.83608e-20 0 0 4.83608e-20 61.8534 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.18641e-08 0 0 0 0 0 0 0 0 10 1949.33
168 61.8534 7.56655e-21 0 0 7.56655e-21 64.7685 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.89591e-09 0 0 0 0 0 0 0 0 10 2041.2
169 64.7685 1.08638e-21 0 0 1.08638e-21 67.8209 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 2.77884e-10 0 0 0 0 0 0 0 0 10 2137.4
170 67.8209 1.42547e-22 0 0 1.42547e-22 71.0172 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 3.72055e-11 0 0 0 0 0 0 0 0 10 2238.13
171 71.0172 1.70199e-23 0 0 1.70199e-23 74.3642 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.53102e-12 0 0 0 0 0 0 0 0 10 2343.61
172 74.3642 1.84087e-24 0 0 1.84087e-24 77.8689 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.99677e-13 0 0 0 0 0 0 0 0 10 2454.06
173 77.8689 1.79514e-25 0 0 1.79514e-25 81.5387 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.96658e-14 0 0 0 0 0 0 0 0 10 2569.71
174 81.5387 1.57049e-26 0 0 1.57049e-26 85.3815 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.42764e-15 0 0 0 0 0 0 0 0 10 2690.82
175 85.3815 1.22625e-27 0 0 1.22625e-27 89.4054 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 3.52215e-16 0 0 0 0 0 0 0 0 10 2817.64
176 89.4054 8.49912e-29 0 0 8.49912e-29 93.6189 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 2.48675e-17 0 0 0 0 0 0 0 0 10 2950.43
177 93.6189 5.19933e-30 0 0 5.19933e-30 98.0311 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.54954e-18 0 0 0 0 0 0 0 0 10 3089.48
178 98.0311 2.79072e-31 0 0 2.79072e-31 102.651 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 8.47158e-20 0 0 0 0 0 0 0 0 10 3235.08
179 102.651 1.3061e-32 0 0 1.3061e-32 107.489 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.03866e-21 0 0 0 0 0 0 0 0 10 3387.54
180 107.489 5.29533e-34 0 0 5.29533e-34 112.555 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.66809e-22 0 0 0 0 0 0 0 0 10 3547.19
181 112.555 1.84717e-35 0 0 1.84717e-35 117.859 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 5.92892e-24 0 0 0 0 0 0 0 0 10 3714.37
182 117.859 5.50449e-37 0 0 5.50449e-37 123.414 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.80065e-25 0 0 0 0 0 0 0 0 10 3889.42
183 123.414 1.39085e-38 0 0 1.39085e-38 129.23 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.63837e-27 0 0 0 0 0 0 0 0 10 4072.72
184 129.23 2.95669e-40 0 0 2.95669e-40 135.321 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.00556e-28 0 0 0 0 0 0 0 0 10 4264.66
185 135.321 5.24496e-42 0 0 5.24496e-42 141.698 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.81985e-30 0 0 0 0 0 0 0 0 10 4465.65
186 141.698 7.69799e-44 0 0 7.69799e-44 148.376 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 2.72611e-32 0 0 0 0 0 0 0 0 10 4676.11
187 148.376 9.26457e-46 0 0 9.26457e-46 155.369 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 3.35018e-34 0 0 0 0 0 0 0 0 10 4896.49
188 155.369 9.05779e-48 0 0 9.05779e-48 162.691 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 3.34621e-36 0 0 0 0 0 0 0 0 10 5127.25
189 162.691 7.12385e-50 0 0 7.12385e-50 170.358 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 2.69003e-38 0 0 0 0 0 0 0 0 10 5368.89
190 170.358 4.46121e-52 0 0 4.46121e-52 178.387 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.72281e-40 0 0 0 0 0 0 0 0 10 5621.92
191 178.387 2.2008e-54 0 0 2.2008e-54 186.794 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 8.6964e-43 0 0 0 0 0 0 0 0 10 5886.88
192 186.794 8.45717e-57 0 0 8.45717e-57 195.598 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 3.42131e-45 0 0 0 0 0 0 0 0 10 6164.32
193 195.598 2.50199e-59 0 0 2.50199e-59 204.816 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.0368e-47 0 0 0 0 0 0 0 0 10 6454.83
194 204.816 5.62893e-62 0 0 5.62893e-62 214.469 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 2.39058e-50 0 0 0 0 0 0 0 0 10 6759.04
195 214.469 9.50733e-65 0 0 9.50733e-65 224.576 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.14023e-53 0 0 0 0 0 0 0 0 10 7077.58
196 224.576 1.18943e-67 0 0 1.18943e-67 235.16 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 5.31375e-56 0 0 0 0 0 0 0 0 10 7411.14
197 235.16 1.08678e-70 0 0 1.08678e-70 246.243 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 4.98311e-59 0 0 0 0 0 0 0 0 10 7760.41
198 246.243 7.146e-74 0 0 7.146e-74 257.848 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 3.36433e-62 0 0 0 0 0 0 0 0 10 8126.15
199 257.848 3.32963e-77 0 0 3.32963e-77 270 9.98918e+09 0 1.15005e+06 2.13741e+07 0 0 0 0 0 0 1.61017e-65 0 0 0 0 0 0 0 0 10 8509.12
0 0.027 51.0212 0 0 51.0212 0.0282725 152693 0 11240.6 0.0126164 133.272 22578.9 0.0101037 1.24869 0 0 1.48737e+11 0 0 0 0 0 0 0 0 10.25 0.891015
1 0.0282725 50.7996 0 0 50.7996 0.0296049 167367 0 23512 0.0144849 133.252 22576.7 0.00149656 1.24852 0 0 1.48476e+11 0 0 0 0 0 0 0 0 10.25 0.933007
2 0.0296049 50.5688 0 0 50.5688 0.0310001 183447 0 36906.2 0.0166299 133.232 22574.5 0.00171826 1.24835 0 0 1.48203e+11 0 0 0 0 0 0 0 0 10.25 0.976978
3 0.0310001 50.3285 0 0 50.3285 0.0324611 201069 0 51522.6 0.0190922 133.211 22572.1 0.00197281 1.24816 0 0 1.47917e+11 0 0 0 0 0 0 0 0 10.25 1.02302
4 0.0324611 50.0783 0 0 50.0783 0.033991 220379 0 67469.4 0.021919 133.189 22569.6 0.00226506 1.24797 0 0 1.47619e+11 0 0 0 0 0 0 0 0 10.25 1.07124
5 0.033991 49.8179 0 0 49.8179 0.0355929 241540 0 84863.7 0.0251639 133.166 22567 0.00260061 1.24777 0 0 1.47307e+11 0 0 0 0 0 0 0 0 10.25 1.12172
6 0.0355929 49.547 0 0 49.547 0.0372704 264728 0 103832 0.0288889 133.142 22564.2 0.00298587 1.24755 0 0 1.46982e+11 0 0 0 0 0 0 0 0 10.25 1.17459
7 0.0372704 49.2652 0 0 49.2652 0.0390269 290135 0 124512 0.033165 133.116 22561.3 0.0034282 1.24733 0 0 1.46641e+11 0 0 0 0 0 0 0 0 10.25 1.22994
8 0.0390269 48.9721 0 0 48.9721 0.0408662 317974 0 147052 0.0380737 133.09 22558.3 0.00393603 1.2471 0 0 1.46286e+11 0 0 0 0 0 0 0 0 10.25 1.28791
9 0.0408662 48.6675 0 0 48.6675 0.0427921 348477 0 171613 0.0437083 133.062 22555.2 0.00451912 1.24685 0 0 1.45915e+11 0 0 0 0 0 0 0 0 10.25 1.34861
10 0.0427921 48.351 0 0 48.351 0.0448088 381896 0 198368 0.0501764 133.033 22551.9 0.00518855 1.2466 0 0 1.45527e+11 0 0 0 0 0 0 0 0 10.25 1.41216
11 0.0448088 48.0222 0 0 48.0222 0.0469206 418511 0 227504 0.057601 133.002 22548.5 0.00595716 1.24634 0 0 1.45122e+11 0 0 0 0 0 0 0 0 10.25 1.47872
12 0.0469206 47.6808 0 0 47.6808 0.0491319 458624 0 259224 0.0661236 132.971 22544.9 0.00683963 1.24606 0 0 1.44699e+11 0 0 0 0 0 0 0 0 10.25 1.54841
13 0.0491319 47.3264 0 0 47.3264 0.0514474 502568 0 293745 0.0759064 132.937 22541.1 0.00785284 1.24576 0 0 1.44258e+11 0 0 0 0 0 0 0 0 10.25 1.62138
14 0.0514474 46.9586 0 0 46.9586 0.0538721 550707 0 331302 0.0871356 132.902 22537.2 0.00901612 1.24546 0 0 1.43797e+11 0 0 0 0 0 0 0 0 10.25 1.69779
15 0.0538721 46.5772 0 0 46.5772 0.056411 603439 0 372147 0.100025 132.866 22533.1 0.0103517 1.24514 0 0 1.43316e+11 0 0 0 0 0 0 0 0 10.25 1.77781
16 0.056411 46.1818 0 0 46.1818 0.0590696 661201 0 416552 0.11482 132.828 22528.7 0.0118851 1.2448 0 0 1.42814e+11 0 0 0 0 0 0 0 0 10.25 1.86159
17 0.0590696 45.7721 0 0 45.7721 0.0618534 724468 0 464809 0.131801 132.788 22524.2 0.0136456 1.24446 0 0 1.42291e+11 0 0 0 0 0 0 0 0 10.25 1.94933
18 0.0618534 45.3477 0 0 45.3477 0.0647685 793762 0 517230 0.151292 132.746 22519.5 0.015667 1.24409 0 0 1.41745e+11 0 0 0 0 0 0 0 0 10.25 2.0412
19 0.0647685 44.9084 0 0 44.9084 0.0678209 869654 0 574150 0.173664 132.702 22514.6 0.0179877 1.24371 0 0 1.41175e+11 0 0 0 0 0 0 0 0 10.25 2.1374
20 0.0678209 44.4539 0 0 44.4539 0.0710172 952766 0 635929 0.199341 132.657 22509.4 0.0206522 1.24331 0 0 1.40581e+11 0 0 0 0 0 0 0 0 10.25 2.23813
21 0.0710172 43.9838 0 0 43.9838 0.0743642 1.04378e+06 0 702950 0.228811 132.609 22504 0.0237113 1.24289 0 0 1.39961e+11 0 0 0 0 0 0 0 0 10.25 2.34361
22 0.0743642 43.498 0 0 43.498 0.0778689 1.14344e+06 0 775625 0.262635 132.559 22498.3 0.0272236 1.24245 0 0 1.39316e+11 0 0 0 0 0 0 0 0 10.25 2.45406
23 0.0778689 42.9961 0 0 42.9961 0.0815387 1.25257e+06 0 854390 0.301455 132.506 22492.4 0.0312561 1.24199 0 0 1.38643e+11 0 0 0 0 0 0 0 0 10.25 2.56971
24 0.0815387 42.4781 0 0 42.4781 0.0853815 1.37205e+06 0 939711 0.346007 132.452 22486.2 0.0358857 1.24151 0 0 1.37941e+11 0 0 0 0 0 0 0 0 10.25 2.69082
25 0.0853815 41.9436 0 0 41.9436 0.0894054 1.50286e+06 0 1.03209e+06 0.397138 132.394 22479.7 0.0412012 1.24101 0 0 1.37211e+11 0 0 0 0 0 0 0 0 10.25 2.81764
26 0.0894054 41.3926 0 0 41.3926 0.0936189 1.64606e+06 0 1.13204e+06 0.455818 132.335 22472.9 0.0473038 1.24049 0 0 1.3645e+11 0 0 0 0 0 0 0 0 10.25 2.95043
27 0.0936189 40.8249 0 0 40.8249 0.0980311 1.80281e+06 0 1.24013e+06 0.52316 132.272 22465.9 0.0543104 1.23994 0 0 1.35658e+11 0 0 0 0 0 0 0 0 10.25 3.08948
28 0.0980311 40.2405 0 0 40.2405 0.102651 1.97439e+06 0 1.35695e+06 0.60044 132.207 22458.4 0.0623544 1.23937 0 0 1.34834e+11 0 0 0 0 0 0 0 0 10.25 3.23508
29 0.102651 39.6394 0 0 39.6394 0.107489 2.16217e+06 0 1.48312e+06 0.689124 132.138 22450.7 0.0715902 1.23877 0 0 1.33976e+11 0 0 0 0 0 0 0 0 10.25 3.38754
30 0.107489 39.0214 0 0 39.0214 0.112555 2.36768e+06 0 1.6193e+06 0.790891 132.066 22442.6 0.0821938 1.23814 0 0 1.33084e+11 0 0 0 0 0 0 0 0 10.25 3.54719
31 0.112555 38.3867 0 0 38.3867 0.117859 2.59257e+06 0 1.76619e+06 0.907669 131.992 22434.1 0.0943674 1.23749 0 0 1.32155e+11 0 0 0 0 0 0 0 0 10.25 3.71437
32 0.117859 37.7353 0 0 37.7353 0.123414 2.83864e+06 0 1.92451e+06 1.04167 131.913 22425.2 0.108344 1.2368 0 0 1.3119e+11 0 0 0 0 0 0 0 0 10.25 3.88942
33 0.123414 37.0675 0 0 37.0675 0.12923 3.10786e+06 0 2.09503e+06 1.19543 131.832 22416 0.12439 1.23608 0 0 1.30187e+11 0 0 0 0 0 0 0 0 10.25 4.07272
34 0.12923 36.3834 0 0 36.3834 0.135321 3.40238e+06 0 2.27855e+06 1.37185 131.746 22406.3 0.142814 1.23533 0 0 1.29146e+11 0 0 0 0 0 0 0 0 10.25 4.26466
35 0.135321 35.6834 0 0 35.6834 0.141698 3.72454e+06 0 2.47588e+06 1.57427 131.657 22396.1 0.163965 1.23455 0 0 1.28063e+11 0 0 0 0 0 0 0 0 10.25 4.46565
36 0.141698 34.9676 0 0 34.9676 0.148376 4.0769e+06 0 2.68791e+06 1.80652 131.563 22385.5 0.18825 1.23372 0 0 1.2694e+11 0 0 0 0 0 0 0 0 10.25 4.67611
37 0.148376 34.2367 0 0 34.2367 0.155369 4.46225e+06 0 2.91553e+06 2.07298 131.466 22374.5 0.216151 1.23274 0 0 1.25774e+11 0 0 0 0 0 0 0 0 10.25 4.89649
38 0.155369 33.4909 0 0 33.4909 0.162691 4.88362e+06 0 3.15965e+06 2.37867 131.364 22362.9 0.248187 1.23172 0 0 1.24565e+11 0 0 0 0 0 0 0 0 10.25 5.12725
39 0.162691 32.731 0 0 32.731 0.170358 5.34432e+06 0 3.42125e+06 2.72938 131.257 22350.8 0.284973 1.23065 0 0 1.23311e+11 0 0 0 0 0 0 0 0 10.25 5.36889
40 0.170358 31.9574 0 0 31.9574 0.178387 5.84796e+06 0 3.70128e+06 3.13169 131.146 22338.2 0.32721 1.22954 0 0 1.22012e+11 0 0 0 0 0 0 0 0 10.25 5.62192
41 0.178387 31.1709 0 0 31.1709 0.186794 6.39846e+06 0 4.00077e+06 3.59321 131.03 22325 0.37571 1.22838 0 0 1.20666e+11 0 0 0 0 0 0 0 0 10.25 5.88688
42 0.186794 30.3724 0 0 30.3724 0.195598 7.0001e+06 0 4.32071e+06 4.12261 130.908 22311.2 0.431399 1.22717 0 0 1.19272e+11 0 0 0 0 0 0 0 0 10.25 6.16432
43 0.195598 29.5625 0 0 29.5625 0.204816 7.65754e+06 0 4.66215e+06 4.72985 130.781 22296.8 0.495346 1.22589 0 0 1.17831e+11 0 0 0 0 0 0 0 0 10.25 6.45483
44 0.204816 28.7423 0 0 28.7423 0.214469 8.37584e+06 0 5.02612e+06 5.42635 130.649 22281.7 0.568772 1.22457 0 0 1.16339e+11 0 0 0 0 0 0 0 0 10.25 6.75904
45 0.214469 27.9128 0 0 27.9128 0.224576 9.16049e+06 0 5.41367e+06 6.22519 130.511 22266 0.653083 1.22319 0 0 1.14798e+11 0 0 0 0 0 0 0 0 10.25 7.07758
46 0.224576 27.075 0 0 27.075 0.23516 1.00175e+07 0 5.82582e+06 7.14138 130.366 22249.6 0.749895 1.22175 0 0 1.13206e+11 0 0 0 0 0 0 0 0 10.25 7.41114
47 0.23516 26.2302 0 0 26.2302 0.246243 1.09534e+07 0 6.2636e+06 8.19208 130.216 22232.4 0.861059 1.22024 0 0 1.11563e+11 0 0 0 0 0 0 0 0 10.25 7.76041
48 0.246243 25.3795 0 0 25.3795 0.257848 1.19751e+07 0 6.72801e+06 9.39699 130.059 22214.5 0.988711 1.21867 0 0 1.09868e+11 0 0 0 0 0 0 0 0 10.25 8.12615
49 0.257848 24.5243 0 0 24.5243 0.27 1.30905e+07 0 7.22003e+06 10.7787 129.894 22195.8 1.13529 1.21703 0 0 1.0812e+11 0 0 0 0 0 0 0 0 10.25 8.50912
50 0.27 23.666 0 0 23.666 0.282725 1.43078e+07 0 7.7406e+06 12.3629 129.723 22176.3 1.30359 1.21532 0 0 1.0632e+11 0 0 0 0 0 0 0 0 10.25 8.91015
51 0.282725 22.8059 0 0 22.8059 0.296049 1.56361e+07 0 8.29059e+06 14.1794 129.545 22156 1.49687 1.21353 0 0 1.04467e+11 0 0 0 0 0 0 0 0 10.25 9.33007
52 0.296049 21.9455 0 0 21.9455 0.310001 1.70852e+07 0 8.87085e+06 16.2621 129.358 22134.7 1.7188 1.21167 0 0 1.02562e+11 0 0 0 0 0 0 0 0 10.25 9.76978
53 0.310001 21.0865 0 0 21.0865 0.324611 1.86656e+07 0 9.48212e+06 18.6496 129.164 22112.6 1.97364 1.20973 0 0 1.00604e+11 0 0 0 0 0 0 0 0 10.25 10.2302
54 0.324611 20.2302 0 0 20.2302 0.33991 2.0389e+07 0 1.01251e+07 21.3866 128.962 22089.4 2.26629 1.20771 0 0 9.85933e+10 0 0 0 0 0 0 0 0 10.25 10.7124
55 0.33991 19.3784 0 0 19.3784 0.355929 2.22677e+07 0 1.08003e+07 24.524 128.75 22065.3 2.60232 1.2056 0 0 9.65313e+10 0 0 0 0 0 0 0 0 10.25 11.2172
56 0.355929 18.5325 0 0 18.5325 0.372704 2.43153e+07 0 1.15083e+07 28.12 128.53 22040.2 2.98821 1.2034 0 0 9.44183e+10 0 0 0 0 0 0 0 0 10.25 11.7459
57 0.372704 17.6943 0 0 17.6943 0.390269 2.65463e+07 0 1.22494e+07 32.2414 128.301 22014 3.43133 1.20111 0 0 9.22553e+10 0 0 0 0 0 0 0 0 10.25 12.2994
58 0.390269 16.8654 0 0 16.8654 0.408662 2.89765e+07 0 1.30238e+07 36.9646 128.062 21986.6 3.94018 1.19873 0 0 9.00434e+10 0 0 0 0 0 0 0 0 10.25 12.8791
59 0.408662 16.0473 0 0 16.0473 0.427921 3.1623e+07 0 1.38317e+07 42.3771 127.813 21958.1 4.52452 1.19624 0 0 8.77842e+10 0 0 0 0 0 0 0 0 10.25 13.4861
60 0.427921 15.2415 0 0 15.2415 0.448088 3.4504e+07 0 1.46728e+07 48.5788 127.554 21928.5 5.19555 1.19366 0 0 8.54791e+10 0 0 0 0 0 0 0 0 10.25 14.1216
61 0.448088 14.4497 0 0 14.4497 0.469206 3.76395e+07 0 1.55471e+07 55.6842 127.285 21897.5 5.96614 1.19096 0 0 8.31303e+10 0 0 0 0 0 0 0 0 10.25 14.7872
62 0.469206 13.6732 0 0 13.6732 0.491319 4.10508e+07 0 1.64541e+07 63.8244 127.004 21865.3 6.85103 1.18817 0 0 8.07399e+10 0 0 0 0 0 0 0 0 10.25 15.4841
63 0.491319 12.9136 0 0 12.9136 0.514474 4.47609e+07 0 1.73932e+07 73.149 126.712 21831.8 7.86724 1.18525 0 0 7.83105e+10 0 0 0 0 0 0 0 0 10.25 16.2138
64 0.514474 12.1721 0 0 12.1721 0.538721 4.87946e+07 0 1.83636e+07 83.8295 126.408 21796.9 9.03428 1.18222 0 0 7.5845e+10 0 0 0 0 0 0 0 0 10.25 16.9779
65 0.538721 11.4499 0 0 11.4499 0.56411 5.31785e+07 0 1.93644e+07 96.0617 126.092 21760.5 10.3744 1.17907 0 0 7.33464e+10 0 0 0 0 0 0 0 0 10.25 17.7781
66 0.56411 10.7484 0 0 10.7484 0.590696 5.79412e+07 0 2.03942e+07 110.069 125.764 21722.7 11.9135 1.17579 0 0 7.08182e+10 0 0 0 0 0 0 0 0 10.25 18.6159
67 0.590696 10.0684 0 0 10.0684 0.618534 6.31136e+07 0 2.14518e+07 126.109 125.422 21683.4 13.681 1.17239 0 0 6.82642e+10 0 0 0 0 0 0 0 0 10.25 19.4933
68 0.618534 9.41098 0 0 9.41098 0.647685 6.87284e+07 0 2.25355e+07 144.473 125.068 21642.5 15.7109 1.16885 0 0 6.56885e+10 0 0 0 0 0 0 0 0 10.25 20.412
