#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
167 59.0696 1.68112e-16 0 0 1.68112e-16 61.8534 4.15426e+10 1.76291e+07 4.40685e+09 3.10515e+08 112.799 94738.3 3.02806e+06 4.76385 0 0 0 0 2.89898e-11 0 2.74119e-20 0 0.000163058 0 10.75 74.0603
168 61.8534 2.49121e-17 0 0 2.49121e-17 64.7685 4.2726e+10 1.76291e+07 4.40685e+09 3.25607e+08 102.789 93674 2.96575e+06 5.08894 0 0 0 0 4.71493e-12 0 4.06601e-21 0 0.000163214 0 10.75 77.5506
169 64.7685 3.38133e-18 0 0 3.38133e-18 67.8209 4.39217e+10 1.76291e+07 4.40685e+09 3.41405e+08 93.7097 92649.7 2.90529e+06 5.43765 0 0 0 0 7.02297e-13 0 5.5235e-22 0 0.000163353 0 10.75 81.2055
170 67.8209 4.18629e-19 0 0 4.18629e-19 71.0172 4.51291e+10 1.76291e+07 4.40685e+09 3.5795e+08 85.4752 91667.3 2.84663e+06 5.81199 0 0 0 0 9.54084e-14 0 6.84352e-23 0 0.000163475 0 10.75 85.0325
171 71.0172 4.70708e-20 0 0 4.70708e-20 74.3642 4.6348e+10 1.76291e+07 4.40685e+09 3.75286e+08 78.0069 90728.4 2.78979e+06 6.21408 0 0 0 0 1.17704e-14 0 7.69987e-24 0 0.000163581 0 10.75 89.04
172 74.3642 4.785e-21 0 0 4.785e-21 77.8689 4.7578e+10 1.76291e+07 4.40685e+09 3.93462e+08 71.2334 89834.6 2.73475e+06 6.64633 0 0 0 0 1.31269e-15 0 7.83167e-25 0 0.000163671 0 10.75 93.2363
173 77.8689 4.37678e-22 0 0 4.37678e-22 81.5387 4.88188e+10 1.76291e+07 4.40685e+09 4.12531e+08 65.0896 88987.4 2.65483e+06 7.18275 0 0 0 0 1.31715e-16 0 7.16688e-26 0 0.000163748 0 10.75 97.6304
174 81.5387 3.58433e-23 0 0 3.58433e-23 85.3815 5.00699e+10 1.76291e+07 4.40685e+09 4.3255e+08 59.5163 88188.5 2.59431e+06 7.71668 0 0 0 0 1.18319e-17 0 5.8715e-27 0 0.00016381 0 10.75 102.232
175 85.3815 2.61442e-24 0 0 2.61442e-24 89.4054 5.13311e+10 1.76291e+07 4.40685e+09 4.53583e+08 54.4599 87439.1 2.53641e+06 8.29226 0 0 0 0 9.46575e-19 0 4.28399e-28 0 0.00016386 0 10.75 107.05
176 89.4054 1.68921e-25 0 0 1.68921e-25 93.6189 5.2602e+10 1.76291e+07 4.40685e+09 4.75697e+08 49.8716 86740.8 2.48113e+06 8.9129 0 0 0 0 6.70757e-20 0 2.76859e-29 0 0.000163898 0 10.75 112.095
177 93.6189 9.61287e-27 0 0 9.61287e-27 98.0311 5.38823e+10 1.76291e+07 4.40685e+09 4.98967e+08 45.7072 86094.9 2.4284e+06 9.58252 0 0 0 0 4.18605e-21 0 1.57579e-30 0 0.000163925 0 10.75 117.378
178 98.0311 4.78939e-28 0 0 4.78939e-28 102.651 5.51716e+10 1.76291e+07 4.40685e+09 5.23475e+08 41.9264 85502.6 0 0 0 0 0 0 2.28704e-22 0 7.85177e-32 0 0.000163941 0 10.75 122.909
179 102.651 2.07607e-29 0 0 2.07607e-29 107.489 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 1.08706e-23 0 3.40366e-33 0 0.000163947 0 10.75 128.702
180 107.489 7.77835e-31 0 0 7.77835e-31 112.555 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 4.46569e-25 0 1.27521e-34 0 0.000163944 0 10.75 134.768
181 112.555 2.50168e-32 0 0 2.50168e-32 117.859 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 1.5747e-26 0 4.10103e-36 0 0.000163931 0 10.75 141.119
182 117.859 6.85721e-34 0 0 6.85721e-34 123.414 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 4.73214e-28 0 1.12396e-37 0 0.000163909 0 10.75 147.77
183 123.414 1.58987e-35 0 0 1.58987e-35 129.23 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 1.20279e-29 0 2.60546e-39 0 0.000163879 0 10.75 154.734
184 129.23 3.09347e-37 0 0 3.09347e-37 135.321 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 2.56549e-31 0 5.06832e-41 0 0.000163839 0 10.75 162.026
185 135.321 5.0097e-39 0 0 5.0097e-39 141.698 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 4.55416e-33 0 8.20543e-43 0 0.000163791 0 10.75 169.662
186 141.698 6.69421e-41 0 0 6.69421e-41 148.376 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 6.67027e-35 0 1.09607e-44 0 0.000163733 0 10.75 177.658
187 148.376 7.31432e-43 0 0 7.31432e-43 155.369 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 7.98804e-37 0 1.19711e-46 0 0.000163666 0 10.75 186.031
188 155.369 6.47312e-45 0 0 6.47312e-45 162.691 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 7.74774e-39 0 1.05893e-48 0 0.000163589 0 10.75 194.798
189 162.691 4.59412e-47 0 0 4.59412e-47 170.358 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 6.02603e-41 0 7.51146e-51 0 0.000163502 0 10.75 203.979
190 170.358 2.58773e-49 0 0 2.58773e-49 178.387 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 3.71952e-43 0 4.22844e-53 0 0.000163403 0 10.75 213.592
191 178.387 1.14427e-51 0 0 1.14427e-51 186.794 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 1.80221e-45 0 1.86853e-55 0 0.000163294 0 10.75 223.658
192 186.794 3.92716e-54 0 0 3.92716e-54 195.598 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 6.7769e-48 0 6.40803e-58 0 0.000163172 0 10.75 234.199
193 195.598 1.03364e-56 0 0 1.03364e-56 204.816 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 1.9542e-50 0 1.68524e-60 0 0.000163039 0 10.75 245.237
194 204.816 2.06049e-59 0 0 2.06049e-59 214.469 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 4.26755e-53 0 3.35638e-63 0 0.000162893 0 10.75 256.794
195 214.469 3.07029e-62 0 0 3.07029e-62 224.576 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 6.96571e-56 0 4.99642e-66 0 0.000162734 0 10.75 268.897
196 224.576 3.37315e-65 0 0 3.37315e-65 235.16 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 8.38234e-59 0 5.48351e-69 0 0.000162564 0 10.75 281.569
197 235.16 2.69332e-68 0 0 2.69332e-68 246.243 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 7.33044e-62 0 4.37344e-72 0 0.000162381 0 10.75 294.839
198 246.243 1.53956e-71 0 0 1.53956e-71 257.848 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 4.58899e-65 0 2.49695e-75 0 0.000162186 0 10.75 308.735
199 257.848 6.20161e-75 0 0 6.20161e-75 270 5.61733e+10 1.76291e+07 4.40685e+09 5.23475e+08 0 0 0 0 0 0 0 0 2.0243e-68 0 1.00454e-78 0 0.000161981 0 10.75 323.285
0 0.027 36.6832 49.6642 19.9761 16.7071 0.0282725 224201 10973.6 0 653.31 6.79843e+06 19196.5 1.3951e+06 1.3562e-05 5.44773e+13 3.72195e+13 0 0 16.434 5.35501 0.0743767 0.0242356 0.00202754 0.000487989 11 0.0174117
1 0.0282725 36.6573 50.205 19.9427 16.7147 0.0296049 245789 23137 0 745.434 6.56982e+06 19738.7 187870 1.52517e-05 5.43752e+13 3.71942e+13 0 0 17.9927 5.83389 0.074266 0.0240797 0.00202595 0.000479628 11 0.0182323
2 0.0296049 36.6303 48.1471 19.5488 17.0815 0.0310001 269453 35927.2 0 847.641 6.34846e+06 20295.3 199054 1.70252e-05 5.18864e+13 3.72091e+13 0 0 19.1192 5.3864 0.0719718 0.0202764 0.00196482 0.000421135 11 0.0190916
3 0.0310001 36.6019 47.498 19.3872 17.2148 0.0324611 295394 49762.2 0 961.03 6.13413e+06 20866.6 210890 1.91992e-05 5.09777e+13 3.71952e+13 0 0 20.7162 5.7003 0.0711219 0.01957 0.00194312 0.000412018 11 0.0199914
4 0.0324611 36.5723 48.8216 19.7718 16.8005 0.033991 323829 65354.8 0 1086.81 5.9266e+06 21452.9 223413 2.1649e-05 5.36289e+13 3.71181e+13 0 0 23.4829 7.16956 0.0735266 0.0224484 0.00201044 0.000459805 11 0.0209335
5 0.033991 36.5413 49.4738 19.821 16.7203 0.0355929 354998 82680.2 0 1226.33 5.72568e+06 22054.7 236662 2.44096e-05 5.41102e+13 3.70772e+13 0 0 25.8953 8.48132 0.073946 0.024219 0.00202363 0.000489532 11 0.0219201
6 0.0355929 36.5089 49.0305 19.8216 16.6873 0.0372704 389163 101507 0 1381.08 5.53114e+06 22672.1 250679 2.65192e-05 5.42711e+13 3.70404e+13 0 0 28.4418 9.17457 0.0740714 0.0238935 0.00202886 0.000487318 11 0.0229531
7 0.0372704 36.4749 48.7078 19.7766 16.6983 0.0390269 426611 122014 0 1552.71 5.34281e+06 23305.7 265505 2.92519e-05 5.41293e+13 3.70073e+13 0 0 31.1217 9.96137 0.073919 0.0236599 0.00202657 0.000485751 11 0.0240349
8 0.0390269 36.4394 47.4108 19.5259 16.9135 0.0408662 467659 143901 0 1743.04 5.16049e+06 23955.8 281186 3.22646e-05 5.26211e+13 3.69963e+13 0 0 33.4765 9.79777 0.072516 0.0212237 0.00199004 0.000447655 11 0.0251676
9 0.0408662 36.4023 47.4412 19.5479 16.8543 0.0427921 512650 167915 0 1954.09 4.98399e+06 24622.6 297769 3.55861e-05 5.29412e+13 3.69518e+13 0 0 36.8419 11.0402 0.0727838 0.0218107 0.00199943 0.000459741 11 0.0263537
10 0.0427921 36.3634 47.3835 19.5897 16.7737 0.0448088 561963 194213 0 2188.11 4.81313e+06 25306.6 315304 3.77293e-05 5.34031e+13 3.69031e+13 0 0 40.6163 12.3921 0.0731803 0.0223274 0.00201247 0.000471206 11 0.0275957
11 0.0448088 36.3228 46.8268 19.4369 16.8859 0.0469206 616013 222711 0 2447.56 4.64774e+06 26008.2 333845 4.11683e-05 5.25794e+13 3.68748e+13 0 0 44.0599 13.0886 0.0723997 0.0215073 0.00199323 0.000459294 11 0.0288963
12 0.0469206 36.2803 47.2146 19.4898 16.7904 0.0491319 675251 254216 0 2735.19 4.48765e+06 26727.7 353445 4.49199e-05 5.31301e+13 3.68207e+13 0 0 48.6278 15.2941 0.072875 0.0229201 0.00200867 0.000485445 11 0.0302581
13 0.0491319 36.2358 46.7366 19.4167 16.8191 0.0514474 740177 288411 0 3054.03 4.3327e+06 27465.6 374164 4.90122e-05 5.28535e+13 3.67789e+13 0 0 53.1125 16.4128 0.0725922 0.0224324 0.00200333 0.000479975 11 0.0316842
14 0.0514474 36.1893 46.645 19.3882 16.8012 0.0538721 811334 325832 0 3407.44 4.18273e+06 28222.1 396062 5.10409e-05 5.28823e+13 3.67297e+13 0 0 58.2329 18.3363 0.0725875 0.0228563 0.00200577 0.000490006 11 0.0331774
15 0.0538721 36.1407 46.3659 19.3356 16.8051 0.056411 889319 366617 0 3799.13 4.03759e+06 28997.7 419203 5.51409e-05 5.2762e+13 3.66808e+13 0 0 63.7256 20.1091 0.0724448 0.0228605 0.00200452 0.000493045 11 0.034741
16 0.056411 36.0899 45.2071 19.1572 16.9327 0.0590696 974784 410220 0 4233.19 3.89712e+06 29792.8 443656 5.95703e-05 5.18263e+13 3.66438e+13 0 0 69.0156 20.2788 0.0715551 0.021025 0.00198269 0.000465081 11 0.0363783
17 0.0590696 36.0367 45.5938 19.2059 16.8308 0.0618534 1.06845e+06 458438 0 4714.19 3.76118e+06 30607.8 469491 6.4355e-05 5.2391e+13 3.65783e+13 0 0 76.1826 23.7974 0.072036 0.0225021 0.00199896 0.000493534 11 0.0380927
18 0.0618534 35.9811 45.2828 19.1431 16.838 0.0647685 1.17109e+06 510948 0 5247.13 3.62963e+06 31443 496782 6.9524e-05 5.22359e+13 3.65227e+13 0 0 83.325 26.0603 0.0718569 0.0224737 0.00199707 0.000496296 11 0.039888
19 0.0647685 35.923 44.3029 18.9896 16.9334 0.0678209 1.28357e+06 567278 0 5837.57 3.50234e+06 32298.9 525607 7.05387e-05 5.15022e+13 3.64746e+13 0 0 90.4614 26.7818 0.071147 0.0210636 0.00198054 0.000475446 11 0.0417679
20 0.0678209 35.8622 42.4542 18.4757 17.3866 0.0710172 1.40682e+06 626465 0 6491.64 3.37917e+06 33175.9 556049 7.54452e-05 4.85422e+13 3.64624e+13 0 0 95.3583 25.437 0.0683994 0.0182456 0.00190728 0.000429773 11 0.0437363
21 0.0710172 35.7987 44.3432 18.9529 16.8458 0.0743642 1.54188e+06 694250 0 7216.13 3.26e+06 34074.4 588194 8.06951e-05 5.18329e+13 3.63386e+13 0 0 109.094 34.7242 0.0713663 0.0227157 0.00199354 0.00051227 11 0.0457975
22 0.0743642 35.7324 43.7364 18.8487 16.8837 0.0778689 1.68988e+06 767557 0 8018.54 3.1447e+06 34994.7 622131 8.63118e-05 5.14586e+13 3.62756e+13 0 0 118.971 36.8782 0.0709795 0.022002 0.00198642 0.00050306 11 0.0479559
23 0.0778689 35.663 43.0137 18.7976 16.8654 0.0815387 1.85204e+06 846609 0 8907.14 3.03315e+06 35937.3 657956 8.67456e-05 5.14439e+13 3.62032e+13 0 0 130.339 39.2944 0.0709197 0.0213808 0.00198861 0.00049707 11 0.050216
24 0.0815387 35.5905 41.4265 18.314 17.2765 0.0853815 2.02972e+06 930090 0 9891.1 2.92524e+06 36902.6 695767 9.13664e-05 4.87146e+13 3.61746e+13 0 0 137.786 37.7393 0.0683751 0.0187278 0.00192116 0.000452074 11 0.0525826
25 0.0853815 35.5148 42.4945 18.5946 16.9201 0.0894054 2.22439e+06 1.02398e+06 0 10980.5 2.82085e+06 37891 735669 9.62398e-05 5.08061e+13 3.60589e+13 0 0 155.194 48.0656 0.0702372 0.0217534 0.00197769 0.000511912 11 0.0550608
26 0.0894054 35.4356 41.555 18.5775 16.8581 0.0936189 2.43767e+06 1.12466e+06 0 12186.6 2.71987e+06 38902.9 777770 0.00010138 5.10526e+13 3.59717e+13 0 0 170.584 50.7148 0.0704096 0.0209329 0.00198697 0.000503739 11 0.0576557
27 0.0936189 35.3529 40.0733 17.9842 17.3687 0.0980311 2.67134e+06 1.23112e+06 0 13521.6 2.6222e+06 39938.7 822184 0.00010177 4.77171e+13 3.5943e+13 0 0 178.791 48.4953 0.0673039 0.0182555 0.00190377 0.000455552 11 0.0603729
28 0.0980311 35.2665 40.9367 18.2716 16.9949 0.102651 2.92732e+06 1.35035e+06 0 14999.1 2.52774e+06 40998.7 869030 0.000105022 4.98571e+13 3.58153e+13 0 0 201.573 60.8923 0.0692031 0.0209053 0.00196229 0.000510672 11 0.0632182
29 0.102651 35.1763 40.5203 18.1622 17.0141 0.107489 3.20775e+06 1.47977e+06 0 16634.3 2.43638e+06 42083.5 918432 0.000108392 4.95652e+13 3.57259e+13 0 0 219.975 66.4092 0.0688758 0.0207932 0.00195802 0.000513155 11 0.0661976
30 0.107489 35.0821 38.7722 17.6823 17.3998 0.112555 3.51494e+06 1.61555e+06 0 18443.6 2.34802e+06 43193.4 970521 0.000111887 4.70352e+13 3.56711e+13 0 0 232.874 63.1961 0.066499 0.0180461 0.00189553 0.000465439 11 0.0693174
31 0.112555 34.9837 39.5466 17.9352 17.0484 0.117859 3.85143e+06 1.7674e+06 0 20445.4 2.26258e+06 44328.8 1.02543e+06 0.000115511 4.8986e+13 3.55341e+13 0 0 261.939 79.0267 0.0682171 0.020581 0.00194997 0.000520425 11 0.0725842
32 0.117859 34.8809 38.1544 17.7002 17.1807 0.123414 4.22e+06 1.92803e+06 0 22659.9 2.17997e+06 45490 1.08331e+06 0.000115181 4.79807e+13 3.54439e+13 0 0 283.05 78.4427 0.067229 0.0186314 0.00192739 0.000488317 11 0.076005
33 0.123414 34.7737 38.6275 17.6865 17.0871 0.12923 4.62369e+06 2.10636e+06 0 25109.2 2.10009e+06 46677.5 1.1443e+06 0.000117702 4.83508e+13 3.53251e+13 0 0 311.589 94.2647 0.0674956 0.0204194 0.001941 0.000528622 11 0.079587
34 0.12923 34.6617 38.2719 17.6696 16.9921 0.135321 5.06582e+06 2.30008e+06 0 27818.1 2.02286e+06 47891.6 1.20856e+06 0.0001203 4.87248e+13 3.52013e+13 0 0 343.002 105.12 0.0677627 0.0207672 0.00195497 0.000542623 11 0.0833378
35 0.135321 34.5448 36.3852 17.057 17.4879 0.141698 5.55002e+06 2.50203e+06 0 30813.4 1.9482e+06 49132.8 1.27625e+06 0.000122981 4.55413e+13 3.51342e+13 0 0 359.502 97.3913 0.0647731 0.0175474 0.00187504 0.000482268 11 0.0872654
36 0.141698 34.4229 36.8156 17.2177 17.2052 0.148376 6.08027e+06 2.72607e+06 0 34125.1 1.87602e+06 50401.2 1.34754e+06 0.000124169 4.6979e+13 3.49815e+13 0 0 401.691 118.5 0.0660063 0.019472 0.00191751 0.000528906 11 0.0913781
37 0.148376 34.2957 36.1006 17.0146 17.2811 0.155369 6.66092e+06 2.96696e+06 0 37786.1 1.80625e+06 51697.4 1.4226e+06 0.000125011 4.62925e+13 3.48602e+13 0 0 435.688 125.935 0.0652933 0.018873 0.00190383 0.000522789 11 0.0956846
38 0.155369 34.163 33.5043 15.2228 18.9402 0.162691 7.29672e+06 3.2121e+06 0 41832.5 1.73882e+06 53021.6 1.50161e+06 0.000125894 3.72599e+13 3.48781e+13 0 0 416.633 107.745 0.0569439 0.0147262 0.00166683 0.000439531 11 0.100194
39 0.162691 34.0245 32.5926 14.417 19.6076 0.170358 7.99286e+06 3.47357e+06 0 46304.3 1.67365e+06 54374.2 1.58477e+06 0.000126818 3.39889e+13 3.47899e+13 0 0 432.088 113.427 0.05386 0.0141387 0.00158297 0.000433802 11 0.104916
40 0.170358 33.8802 34.3407 16.7664 17.1138 0.178387 8.75501e+06 3.77565e+06 0 51245.4 1.61067e+06 55755.4 1.67228e+06 0.000127786 4.65087e+13 3.44212e+13 0 0 573.641 167.767 0.0652129 0.0190722 0.00192481 0.000555381 11 0.109861
41 0.178387 33.7297 33.355 16.1082 17.6215 0.186794 9.58938e+06 4.09736e+06 0 56704.1 1.54981e+06 57165.6 1.76433e+06 0.000131192 4.33169e+13 3.4319e+13 0 0 599.86 164.784 0.0621932 0.0170848 0.00184387 0.000512211 11 0.115038
42 0.186794 33.5728 33.2486 16.0752 17.4976 0.195598 1.05027e+07 4.44898e+06 0 62733.8 1.491e+06 58605.1 1.86115e+06 0.000132214 4.37252e+13 3.41477e+13 0 0 660.572 190.167 0.0624616 0.0179816 0.00186048 0.000540822 11 0.12046
43 0.195598 33.4094 32.5398 15.8185 17.5908 0.204816 1.15025e+07 4.82631e+06 0 69393 1.43419e+06 60074.1 1.96295e+06 0.000133285 4.29126e+13 3.39906e+13 0 0 714.416 202.985 0.0616091 0.0175048 0.00184407 0.00053795 11 0.126137
44 0.204816 33.239 32.1761 15.8504 17.3887 0.214469 1.25968e+07 5.23542e+06 0 76746.2 1.3793e+06 61572.8 2.06996e+06 0.000134406 4.37297e+13 3.3798e+13 0 0 791.393 228.781 0.0622423 0.0179934 0.00187257 0.000559217 11 0.132082
45 0.214469 33.0616 29.9088 14.8263 18.2353 0.224576 1.37943e+07 5.6524e+06 0 84864.2 1.32628e+06 63101.6 2.18242e+06 0.00013931 3.89154e+13 3.36958e+13 0 0 804.707 201.21 0.0577207 0.0144326 0.00174585 0.000482552 11 0.138306
46 0.224576 32.8768 30.5305 15.0256 17.8512 0.23516 1.51048e+07 6.1191e+06 0 93825.1 1.27507e+06 64660.5 2.30058e+06 0.000143957 4.05697e+13 3.34736e+13 0 0 903.58 253.282 0.0591099 0.0165691 0.00179792 0.000542706 11 0.144825
47 0.23516 32.6845 28.6597 13.5055 19.1789 0.246243 1.65388e+07 6.59947e+06 0 103714 1.22561e+06 66249.8 2.42469e+06 0.000148791 3.38516e+13 3.33889e+13 0 0 885.619 230.883 0.0528373 0.0137748 0.00161659 0.000480633 11 0.15165
48 0.246243 32.4842 27.6909 13.5153 18.9689 0.257848 1.81078e+07 7.10838e+06 0 114626 1.17785e+06 67869.7 2.55501e+06 0.000153823 3.44789e+13 3.31683e+13 0 0 979.142 243.881 0.0532769 0.01327 0.00164009 0.000479221 11 0.158797
49 0.257848 32.2759 27.7934 13.4542 18.8216 0.27 1.98242e+07 7.66846e+06 0 126665 1.13173e+06 69520.2 2.69181e+06 0.00015906 3.48169e+13 3.29443e+13 0 0 1077.03 285.674 0.0534466 0.0141763 0.00165593 0.000510061 11 0.166281
50 0.27 32.0591 27.7599 13.6497 18.4094 0.282725 2.17019e+07 8.28183e+06 0 139942 1.0872e+06 71201.4 2.83538e+06 0.000167065 3.63862e+13 3.26901e+13 0 0 1209.44 334.282 0.0547366 0.0151289 0.00170737 0.00054499 11 0.174117
51 0.282725 31.8337 27.5263 13.8876 17.9461 0.296049 2.37556e+07 8.94872e+06 0 154584 1.04421e+06 72913.5 2.98601e+06 0.000177065 3.82671e+13 3.24214e+13 0 0 1364.14 383.177 0.0563059 0.0158159 0.00176875 0.000574573 11 0.182323
52 0.296049 31.5994 25.5171 11.2071 20.3923 0.310001 2.60016e+07 9.62658e+06 0 170728 1.00271e+06 74656.5 3.14398e+06 0.000187683 2.73327e+13 3.23661e+13 0 0 1225.95 333.99 0.0461493 0.0125727 0.00146045 0.000492714 11 0.190916
53 0.310001 31.3559 25.9612 13.1092 18.2467 0.324611 2.84577e+07 1.03828e+07 0 188522 962663 76430.3 3.30961e+06 0.000198959 3.59851e+13 3.19608e+13 0 0 1569.96 434.779 0.0538991 0.0149266 0.00171895 0.00057496 11 0.199914
54 0.324611 31.1029 24.8317 12.2106 18.8923 0.33991 3.11431e+07 1.11758e+07 0 208133 924011 78234.9 3.48321e+06 0.000210935 3.26365e+13 3.17542e+13 0 0 1618.21 426.448 0.0506674 0.0133524 0.00162902 0.000537715 11 0.209335
55 0.33991 30.8402 24.794 12.3318 18.5084 0.355929 3.4079e+07 1.20441e+07 0 229740 886714 80070.3 3.6651e+06 0.00022062 3.39151e+13 3.14569e+13 0 0 1809.12 505.951 0.0516608 0.0144478 0.00167511 0.000582713 11 0.219201
56 0.355929 30.5675 23.2017 9.31992 21.2475 0.372704 3.72882e+07 1.2935e+07 0 253542 850728 81936.4 3.85561e+06 0.000237351 2.29716e+13 3.13616e+13 0 0 1592.37 463.52 0.0414702 0.0120715 0.00135668 0.000520286 11 0.229531
57 0.372704 30.2845 22.1942 11.0442 19.2402 0.390269 4.07957e+07 1.38694e+07 0 279755 816013 83832.9 4.05509e+06 0.000255356 2.98975e+13 3.09451e+13 0 0 2004.69 494.022 0.0476146 0.0117338 0.00157225 0.000528688 11 0.240349
58 0.390269 29.991 21.4043 10.0142 19.9768 0.408662 4.46287e+07 1.48576e+07 0 308616 782528 85759.6 4.26386e+06 0.000274731 2.66099e+13 3.06951e+13 0 0 2050.23 507.693 0.0444116 0.0109975 0.00148083 0.000513799 11 0.251676
59 0.408662 29.6866 20.2807 3.56441 26.1222 0.427921 4.88166e+07 1.58841e+07 0 340386 750234 87716.4 4.48229e+06 0.000295584 9.58489e+12 3.06725e+13 0 0 1449.61 493.177 0.0286382 0.00974309 0.000964682 0.000480413 11 0.263537
60 0.427921 29.3713 20.4223 8.26469 21.1066 0.448088 5.33918e+07 1.70176e+07 0 375348 719093 89702.8 4.71073e+06 0.000309436 2.18882e+13 3.01287e+13 0 0 2202.24 622.136 0.0396787 0.0112093 0.00135093 0.000548876 11 0.275957
61 0.448088 29.0447 20.0283 10.9909 18.0538 0.469206 5.8389e+07 1.82364e+07 0 413814 689068 91718.6 4.94954e+06 0.000332998 3.29516e+13 2.95948e+13 0 0 3017.13 707.29 0.0495778 0.0116223 0.00170695 0.000580293 11 0.288963
62 0.469206 28.7066 19.6099 6.76497 21.9416 0.491319 6.38464e+07 1.9545e+07 0 456124 660124 93763.3 5.1991e+06 0.00035836 1.85423e+13 2.94914e+13 0 0 2413.8 722.499 0.0361738 0.0108276 0.00126012 0.000552147 11 0.302581
63 0.491319 28.3568 18.4805 4.11649 24.2403 0.514474 6.98052e+07 2.08971e+07 0 502649 632225 95836.4 5.45977e+06 0.000385663 1.23496e+13 2.92331e+13 0 0 2215.18 727.344 0.0302763 0.00994107 0.00106769 0.000537923 11 0.316842
64 0.514474 27.995 18.3652 8.22222 19.7728 0.538721 7.63103e+07 2.23704e+07 0 553795 605339 97937.4 5.73194e+06 0.000415055 2.44597e+13 2.86442e+13 0 0 3297.95 893.356 0.0411091 0.0111357 0.00146844 0.000606349 11 0.331774
65 0.538721 27.6212 16.8908 7.63459 19.9866 0.56411 8.34103e+07 2.38562e+07 0 610006 579434 100066 6.01598e+06 0.000438547 2.31835e+13 2.82754e+13 0 0 3491.46 795.455 0.0396917 0.00904293 0.001437 0.000535376 11 0.34741
66 0.56411 27.2351 17.1813 7.61806 19.617 0.590696 9.11581e+07 2.55134e+07 0 671765 554477 102221 6.31228e+06 0.000470067 2.38885e+13 2.78594e+13 0 0 3865.56 1007.7 0.040078 0.0104478 0.00147156 0.00060809 11 0.363783
67 0.590696 26.8365 15.7525 5.80848 21.028 0.618534 9.96109e+07 2.71793e+07 0 739599 530439 104401 6.62122e+06 0.000503886 1.88409e+13 2.75303e+13 0 0 3722.1 898.6 0.0351951 0.00849688 0.00131146 0.000539399 11 0.380927
68 0.618534 53.8534 15.05 17.392 36.4614 0.647685 1.08831e+08 2.89245e+07 3.18053e+06 814085 507289 106607 6.94318e+06 0.000540169 0 0 0 0 4541.17 919.378 0.0391616 0.00792844 0.00072719 0.000526805 11 0.39888
69 0.647685 26.0018 14.9045 2.60144 23.4003 0.678209 1.18885e+08 3.08196e+07 3.18053e+06 895848 485000 108837 7.27854e+06 0.000579104 1.18273e+13 2.67794e+13 0 0 3588.37 1146.22 0.0282222 0.00901489 0.00108539 0.000604844 11 0.417679
70 0.678209 25.5654 14.455 0.731151 24.8342 0.710172 1.29847e+08 3.28348e+07 3.18053e+06 985571 463543 111090 7.62769e+06 0.000620884 8.4591e+12 2.63818e+13 0 0 3464.41 1203.13 0.0248498 0.00862993 0.000972009 0.000597018 11 0.437363
71 0.710172 34.2179 13.2041 4.53751 29.6804 0.743642 1.41795e+08 3.48532e+07 4.57184e+06 1.084e+06 442892 113366 7.99099e+06 0.000645093 3.28653e+12 1.69007e+13 0 0 4376.15 1107.22 0.0286276 0.00724314 0.000836627 0.000548554 11 0.457975
