#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
27 0.0936189 14.9558 67.4448 0.136842 14.8189 0.0980311 2.34655e+06 2.01893e+06 410578 1272.42 245600 31755.9 63562.1 0.00164251 4.82222e+11 1.40787e+12 2.42636e+11 0 0 70.1653 386.831 0.0264129 0.145618 0.00176607 0.00215907 10.75 0.110054
28 0.0980311 14.9549 66.6894 0.13657 14.8183 0.102651 2.57101e+06 2.21319e+06 453433 1410.72 236596 32584.5 67139.3 0.00182229 4.81256e+11 1.40505e+12 2.42187e+11 0 0 76.9331 420.485 0.0264123 0.144359 0.00176613 0.00216465 10.75 0.115241
29 0.102651 14.954 65.9163 0.136285 14.8177 0.107489 2.81685e+06 2.42371e+06 500420 1563.66 227891 33431.6 70908.2 0.00202153 4.80245e+11 1.4021e+12 2.41718e+11 0 0 84.3536 456.929 0.0264118 0.143068 0.0017662 0.00217045 10.75 0.120672
30 0.107489 14.953 65.1188 0.135988 14.817 0.112555 3.08607e+06 2.65175e+06 551940 1732.79 219475 34297.5 74878.1 0.00224234 4.7919e+11 1.39902e+12 2.41227e+11 0 0 92.4898 496.307 0.0264112 0.141724 0.00176628 0.00217639 10.75 0.126359
31 0.112555 14.952 64.3016 0.135677 14.8163 0.117859 3.3809e+06 2.89865e+06 608428 1919.77 211340 35182.5 75182.8 0.00248701 4.78086e+11 1.3958e+12 2.40715e+11 0 0 101.411 538.878 0.0264105 0.140341 0.00176635 0.00218254 10.75 0.132314
32 0.117859 14.951 63.4653 0.135353 14.8156 0.123414 3.70375e+06 3.16586e+06 670364 2126.46 203476 36086.8 78371.2 0.00263738 4.76933e+11 1.39243e+12 2.40179e+11 0 0 111.192 584.883 0.0264099 0.138919 0.00176643 0.0021889 10.75 0.13855
33 0.123414 14.9499 62.6073 0.135014 14.8148 0.12923 4.05726e+06 3.45488e+06 738273 2354.91 195875 37010.6 78892.1 0.00289576 4.75729e+11 1.38892e+12 2.3962e+11 0 0 121.916 634.535 0.0264092 0.137451 0.00176652 0.00219545 10.75 0.145079
34 0.12923 14.9487 61.7323 0.13466 14.814 0.135321 4.44432e+06 3.76736e+06 812730 2607.37 188530 37954.1 79410.3 0.00317921 4.74471e+11 1.38524e+12 2.39035e+11 0 0 133.675 688.155 0.0264085 0.13595 0.00176661 0.00220225 10.75 0.151917
35 0.135321 14.9475 60.8304 0.13429 14.8132 0.141698 4.86808e+06 4.10498e+06 894368 2886.32 181431 38917.7 79924.9 0.00349016 4.73157e+11 1.38141e+12 2.38425e+11 0 0 146.568 745.858 0.0264078 0.134385 0.0017667 0.00220917 10.75 0.159076
36 0.141698 14.9462 59.9143 0.133903 14.8123 0.148376 5.33198e+06 4.46959e+06 983879 3194.49 174572 39901.4 84762.7 0.00363567 4.71784e+11 1.3774e+12 2.37787e+11 0 0 160.704 808.128 0.026407 0.132792 0.0017668 0.00221637 10.75 0.166573
37 0.148376 14.9449 58.9762 0.1335 14.8114 0.155369 5.83981e+06 4.86313e+06 1.08202e+06 3534.89 167944 40905.5 87443.6 0.0038927 4.70351e+11 1.37321e+12 2.37122e+11 0 0 176.203 875.129 0.0264062 0.131149 0.0017669 0.00222376 10.75 0.174424
38 0.155369 14.9435 58.0188 0.133078 14.8105 0.162691 6.39566e+06 5.28763e+06 1.18963e+06 3910.81 161540 41930.1 90190.6 0.00416807 4.68854e+11 1.36884e+12 2.36426e+11 0 0 193.196 947.207 0.0264053 0.129461 0.00176701 0.00223136 10.75 0.182644
39 0.162691 14.9421 57.0381 0.132639 14.8094 0.170358 7.00404e+06 5.74521e+06 1.30761e+06 4325.89 155354 42975.5 93005 0.00446305 4.67291e+11 1.36428e+12 2.35701e+11 0 0 211.828 1024.58 0.0264045 0.127714 0.00176712 0.0022391 10.75 0.191252
40 0.170358 14.9406 56.0376 0.13218 14.8084 0.178387 7.66985e+06 6.23814e+06 1.43696e+06 4784.14 149379 44041.8 95886.3 0.00477911 4.6566e+11 1.35952e+12 2.34943e+11 0 0 232.257 1107.63 0.0264036 0.125918 0.00176724 0.00224702 10.75 0.200265
41 0.178387 14.939 55.0151 0.1317 14.8073 0.186794 8.39846e+06 6.76877e+06 1.57879e+06 5289.96 143607 45129 104477 0.00484137 4.63958e+11 1.35455e+12 2.34152e+11 0 0 254.656 1196.6 0.0264026 0.124063 0.00176736 0.00225507 10.75 0.209703
42 0.186794 14.9373 53.9303 0.131201 14.8061 0.195598 9.19571e+06 7.33912e+06 1.7343e+06 5848.17 138033 46237.5 112474 0.00496303 4.62182e+11 1.34936e+12 2.33327e+11 0 0 279.214 1290.33 0.0264016 0.122009 0.00176749 0.00226236 10.75 0.219586
43 0.195598 14.9356 52.739 0.130679 14.8049 0.204816 1.0068e+07 7.95068e+06 1.90479e+06 6464.09 132650 47367.1 121027 0.0050891 4.60328e+11 1.34395e+12 2.32467e+11 0 0 306.14 1386.88 0.0264006 0.119601 0.00176763 0.00226778 10.75 0.229935
44 0.204816 14.9338 51.5346 0.130135 14.8036 0.214469 1.10222e+07 8.60592e+06 2.09173e+06 7143.54 127452 48518.1 130170 0.00521978 4.58394e+11 1.33831e+12 2.31569e+11 0 0 335.662 1489.53 0.0263995 0.11715 0.00176777 0.00227324 10.75 0.240772
45 0.214469 14.9319 50.3192 0.129567 14.8023 0.224576 1.20661e+07 9.30744e+06 2.29669e+06 7892.95 122434 49690.5 139937 0.00535532 4.56378e+11 1.33242e+12 2.30632e+11 0 0 368.031 1598.57 0.0263984 0.114664 0.00176792 0.00227873 10.75 0.252119
46 0.224576 14.9299 49.0851 0.128976 14.8009 0.23516 1.32078e+07 1.00578e+07 2.5214e+06 8719.34 117589 50884.4 154075 0.00536353 4.54275e+11 1.32628e+12 2.29655e+11 0 0 403.52 1713.8 0.0263972 0.112113 0.00176808 0.00228405 10.75 0.264001
47 0.23516 14.9278 47.8403 0.128359 14.7995 0.246243 1.44564e+07 1.08596e+07 2.76778e+06 9630.42 112913 52099.7 171876 0.00530085 4.52082e+11 1.31988e+12 2.28637e+11 0 0 442.431 1835.74 0.026396 0.109523 0.00176824 0.00228934 10.75 0.276443
48 0.246243 14.9257 46.5879 0.127716 14.7979 0.257848 1.58218e+07 1.17159e+07 3.0379e+06 10634.7 108400 53336.5 191591 0.00524164 4.49796e+11 1.3132e+12 2.27576e+11 0 0 485.092 1964.68 0.0263948 0.106902 0.00176842 0.00229463 10.75 0.289471
49 0.257848 14.9234 45.3235 0.127046 14.7963 0.27 1.73147e+07 1.26292e+07 3.33407e+06 11741.4 104044 54594.7 204261 0.00518591 4.47414e+11 1.30625e+12 2.2647e+11 0 0 531.867 2100.46 0.0263935 0.104233 0.0017686 0.00229976 10.75 0.303114
50 0.27 14.921 44.0527 0.126348 14.7947 0.282725 1.89467e+07 1.36026e+07 3.65878e+06 12960.7 99841 55874.3 214921 0.00513358 4.44932e+11 1.299e+12 2.25317e+11 0 0 583.15 2243.47 0.0263921 0.101534 0.00176879 0.00230484 10.75 0.317399
51 0.282725 14.9185 42.7764 0.125621 14.7929 0.296049 2.07307e+07 1.46389e+07 4.01478e+06 14303.8 95786 57175.1 226085 0.0052086 4.42346e+11 1.29145e+12 2.24117e+11 0 0 639.377 2393.81 0.0263907 0.098806 0.00176899 0.00230982 10.75 0.332358
52 0.296049 14.9159 41.496 0.124863 14.791 0.310001 2.26805e+07 1.57413e+07 4.4051e+06 15783 91874.2 58497.2 237773 0.0051589 4.39654e+11 1.28359e+12 2.22866e+11 0 0 701.024 2551.57 0.0263892 0.0960509 0.0017692 0.0023147 10.75 0.348021
53 0.310001 14.9132 40.2135 0.124075 14.7891 0.324611 2.48111e+07 1.69126e+07 4.83304e+06 17411.5 88101.1 59840.2 250006 0.00511276 4.3685e+11 1.27541e+12 2.21565e+11 0 0 768.614 2716.87 0.0263877 0.0932744 0.00176942 0.00231948 10.75 0.364423
54 0.324611 14.9103 38.9314 0.123255 14.7871 0.33991 2.7139e+07 1.8156e+07 5.30221e+06 19204.1 84462.2 61204.1 262804 0.00507011 4.33932e+11 1.26689e+12 2.2021e+11 0 0 842.717 2889.86 0.0263861 0.0904836 0.00176965 0.00232418 10.75 0.381598
55 0.33991 14.9074 37.6514 0.122401 14.785 0.355929 2.96821e+07 1.94745e+07 5.81659e+06 21176.8 80953.3 62588.7 276188 0.00503096 4.30895e+11 1.25802e+12 2.188e+11 0 0 923.964 3070.55 0.0263845 0.0876818 0.0017699 0.00232878 10.75 0.399582
56 0.355929 14.9042 36.3751 0.121513 14.7827 0.372704 3.24598e+07 2.08712e+07 6.38054e+06 23347 77570.3 63993.5 290178 0.00530331 4.27736e+11 1.2488e+12 2.17333e+11 0 0 1013.04 3258.93 0.0263828 0.0848727 0.00177015 0.00233326 10.75 0.418413
57 0.372704 14.901 35.1024 0.12059 14.7804 0.390269 3.54932e+07 2.23491e+07 6.99882e+06 25734 74309.1 65418.5 304797 0.00545507 4.24451e+11 1.23921e+12 2.15808e+11 0 0 1110.7 3454.68 0.026381 0.0820543 0.00177042 0.00233757 10.75 0.438133
58 0.390269 14.8976 33.838 0.11963 14.7779 0.408662 3.88052e+07 2.39112e+07 7.67666e+06 28358.8 71165.8 66863.1 320067 0.00561338 4.21036e+11 1.22924e+12 2.14222e+11 0 0 1217.78 3658.14 0.0263792 0.0792416 0.0017707 0.00234179 10.75 0.458781
59 0.408662 14.894 32.5836 0.118632 14.7754 0.427921 4.24207e+07 2.55605e+07 8.41981e+06 31244.1 68136.7 68327.1 336008 0.00577856 4.17487e+11 1.21888e+12 2.12574e+11 0 0 1335.17 3869.18 0.0263773 0.0764386 0.001771 0.00234592 10.75 0.480403
60 0.427921 14.8903 31.3377 0.117596 14.7727 0.448088 4.63668e+07 2.72998e+07 9.23454e+06 34415 65218 69810 352645 0.00595105 4.138e+11 1.20811e+12 2.10862e+11 0 0 1463.88 4087.02 0.0263753 0.0736377 0.00177131 0.00234981 10.75 0.503044
61 0.448088 14.8864 30.1044 0.11652 14.7698 0.469206 5.06728e+07 2.91319e+07 1.01278e+07 37898.7 62406.4 71311.3 369997 0.00630035 4.09971e+11 1.19693e+12 2.09084e+11 0 0 1604.99 4311.85 0.0263733 0.0708528 0.00177164 0.00235357 10.75 0.526751
62 0.469206 14.8823 28.885 0.115404 14.7669 0.491319 5.53705e+07 3.10593e+07 1.1107e+07 41725 59698.3 72830.6 388089 0.0067761 4.05996e+11 1.18533e+12 2.07239e+11 0 0 1759.69 4543.25 0.0263712 0.0680864 0.00177199 0.00235715 10.75 0.551576
63 0.491319 14.878 27.6815 0.114245 14.7638 0.514474 6.04945e+07 3.30847e+07 1.21805e+07 45926.3 57090.3 74367.1 406942 0.007288 4.01872e+11 1.17329e+12 2.05324e+11 0 0 1929.31 4780.93 0.0263691 0.0653441 0.00177235 0.00236057 10.75 0.577571
64 0.514474 14.8735 26.4944 0.113044 14.7605 0.538721 6.60821e+07 3.52102e+07 1.33574e+07 50537.8 54579.4 75920.4 426578 0.0078388 3.97595e+11 1.1608e+12 2.03337e+11 0 0 2115.26 5024.17 0.0263668 0.0626264 0.00177274 0.00236376 10.75 0.604791
65 0.538721 14.8689 25.3247 0.111798 14.7571 0.56411 7.21736e+07 3.74378e+07 1.46477e+07 55598.1 52162.3 77489.7 447019 0.00843153 3.93161e+11 1.14785e+12 2.01278e+11 0 0 2319.14 5272.15 0.0263646 0.0599351 0.00177314 0.00236667 10.75 0.633294
66 0.56411 14.864 24.1752 0.110508 14.7535 0.590696 7.88131e+07 3.97695e+07 1.60621e+07 61148.9 49836.1 79074.2 468288 0.00906935 3.88567e+11 1.13444e+12 1.99144e+11 0 0 2542.66 5524.73 0.0263622 0.0572802 0.00177356 0.00236938 10.75 0.663141
67 0.590696 14.8588 23.0473 0.109172 14.7497 0.618534 8.60477e+07 4.22069e+07 1.76127e+07 67235.9 47597.7 80673.3 490406 0.00969541 3.83809e+11 1.12055e+12 1.96933e+11 0 0 2787.71 5781.12 0.0263598 0.0546645 0.00177401 0.00237184 10.75 0.694393
68 0.618534 14.8535 21.941 0.107789 14.7457 0.647685 9.39288e+07 4.47512e+07 1.93125e+07 73908.5 45444.4 82286 513392 0.0106838 3.78884e+11 1.10617e+12 1.94645e+11 0 0 3056.38 6040.06 0.0263573 0.0520876 0.00177448 0.00237399 10.75 0.727119
69 0.647685 14.8479 20.8586 0.106359 14.7415 0.678209 1.02512e+08 4.74033e+07 2.11759e+07 81220.5 43373.3 83911.4 537269 0.0117701 3.7379e+11 1.0913e+12 1.92277e+11 0 0 3350.93 6301.01 0.0263547 0.0495569 0.00177498 0.00237585 10.75 0.761387
70 0.678209 14.842 19.801 0.104881 14.7371 0.710172 1.11856e+08 5.01639e+07 2.32187e+07 89230.4 41381.9 85548.5 562056 0.0129635 3.68524e+11 1.07593e+12 1.89829e+11 0 0 3673.85 6562.87 0.0263521 0.0470747 0.00177551 0.00237739 10.75 0.79727
71 0.710172 14.8359 18.7686 0.103353 14.7325 0.743642 1.22026e+08 5.30329e+07 2.54579e+07 98001.5 39467.4 87196.3 587771 0.0142742 3.63083e+11 1.06004e+12 1.87298e+11 0 0 4027.89 6824.1 0.0263494 0.0446415 0.00177606 0.00237853 10.75 0.834845
72 0.743642 14.8295 17.7635 0.101777 14.7277 0.778689 1.33091e+08 5.60103e+07 2.79126e+07 107603 37627.5 88853.8 611017 0.0157133 3.57466e+11 1.04364e+12 1.84685e+11 0 0 4416.03 7084.2 0.0263467 0.0422653 0.00177664 0.00237933 10.75 0.87419
73 0.778689 14.8228 16.7854 0.10015 14.7226 0.815387 1.45127e+08 5.90952e+07 3.06033e+07 118108 35859.6 90519.6 626360 0.0167725 3.5167e+11 1.02672e+12 1.81987e+11 0 0 4841.57 7340.99 0.0263439 0.0399437 0.00177726 0.00237967 10.75 0.915389
74 0.815387 14.8157 15.8357 0.0984731 14.7173 0.853815 1.58213e+08 6.22863e+07 3.35528e+07 129599 34161.4 92192.6 617961 0.0185947 3.45695e+11 1.00928e+12 1.79204e+11 0 0 5308.1 7593.45 0.026341 0.0376819 0.00177791 0.00237955 10.75 0.95853
75 0.853815 14.8084 14.9147 0.0967457 14.7117 0.894054 1.72436e+08 6.55818e+07 3.67858e+07 142162 32530.6 93871.4 609670 0.0206069 3.39541e+11 9.91307e+11 1.76336e+11 0 0 5819.57 7839.62 0.0263381 0.0354804 0.00177859 0.00237889 10.75 1.0037
76 0.894054 14.8007 14.0232 0.0949679 14.7058 0.936189 1.8789e+08 6.89793e+07 4.03296e+07 155893 30964.9 95554.8 601490 0.0228274 3.33206e+11 9.72813e+11 1.73382e+11 0 0 6380.32 8077.97 0.0263352 0.0333423 0.00177931 0.00237765 10.75 1.05101
77 0.936189 14.7927 13.1609 0.0931397 14.6996 0.980311 2.04674e+08 7.24754e+07 4.4214e+07 170893 29462.3 97241.2 593414 0.0252769 3.26692e+11 9.53796e+11 1.70342e+11 0 0 6995.09 8305.82 0.0263322 0.0312662 0.00178008 0.00237568 10.75 1.10054
78 0.980311 14.7843 12.3289 0.0912616 14.6931 1.02651 2.22896e+08 7.60666e+07 4.84717e+07 187272 28020.6 98929.1 585444 0.0279774 3.20001e+11 9.34259e+11 1.67216e+11 0 0 7669.08 8521.61 0.0263291 0.029256 0.00178088 0.00237297 10.75 1.15241
79 1.02651 14.7756 11.5263 0.0893339 14.6862 1.07489 2.4267e+08 7.97478e+07 5.31383e+07 205149 26637.8 100617 599640 0.0298142 3.13133e+11 9.14208e+11 1.64003e+11 0 0 8408 8721.93 0.0263261 0.027309 0.00178173 0.00236928 10.75 1.20672
80 1.07489 14.7664 10.7529 0.0873575 14.6791 1.12555 2.6412e+08 8.35134e+07 5.82531e+07 224654 25311.9 102303 591410 0.03298 3.06092e+11 8.93652e+11 1.60706e+11 0 0 9218.11 8903.26 0.026323 0.0254239 0.00178262 0.00236438 10.75 1.26359
81 1.12555 14.7569 10.0126 0.0853334 14.6716 1.17859 2.87376e+08 8.7358e+07 6.38591e+07 245924 24041 103986 583292 0.0364655 2.98882e+11 8.72602e+11 1.57324e+11 0 0 10106.3 9068.4 0.0263199 0.023617 0.00178356 0.00235873 10.75 1.32314
82 1.17859 14.747 9.30251 0.0832629 14.6637 1.23414 3.12581e+08 9.12746e+07 7.00031e+07 269109 22823.3 105663 575287 0.0403004 2.91508e+11 8.51074e+11 1.53859e+11 0 0 11080 9210.78 0.0263168 0.0218771 0.00178455 0.00235174 10.75 1.3855
83 1.23414 14.7366 8.62297 0.0811476 14.6555 1.2923 3.39883e+08 9.52553e+07 7.67368e+07 294367 21656.9 107334 567392 0.0445174 2.83976e+11 8.29084e+11 1.50312e+11 0 0 12147.5 9327.93 0.0263137 0.0202059 0.0017856 0.00234327 10.75 1.45079
84 1.2923 14.7259 7.97402 0.0789894 14.6469 1.35321 3.69442e+08 9.92916e+07 8.41165e+07 321873 20540.2 108995 559606 0.0491516 2.76294e+11 8.06655e+11 1.46686e+11 0 0 13317.9 9417.21 0.0263105 0.0186044 0.00178669 0.00233313 10.75 1.51917
85 1.35321 14.7147 7.35542 0.0767908 14.6379 1.41698 4.0143e+08 1.03374e+08 9.22041e+07 351810 19471.3 110646 551924 0.0542414 2.6847e+11 7.83813e+11 1.42983e+11 0 0 14601.1 9475.42 0.0263074 0.0170723 0.00178783 0.00232105 10.75 1.59076
86 1.41698 14.7032 6.76597 0.0745539 14.6286 1.48376 4.36027e+08 1.07492e+08 1.01067e+08 384377 18448.7 112284 587263 0.0554561 2.60513e+11 7.6058e+11 1.39205e+11 0 0 16007.9 9497.21 0.0263043 0.0156059 0.00178902 0.00230653 10.75 1.66573
87 1.48376 14.6911 6.20777 0.0722796 14.6189 1.55369 4.73426e+08 1.11634e+08 1.1078e+08 419788 17470.8 113906 580945 0.0609528 2.52423e+11 7.36964e+11 1.35356e+11 0 0 17550.2 9483.98 0.0263012 0.0142129 0.00179028 0.00228954 10.75 1.74424
88 1.55369 14.6785 5.67831 0.0699685 14.6086 1.62691 5.1383e+08 1.15788e+08 1.21423e+08 458269 16536 115512 574650 0.0669644 2.44203e+11 7.12964e+11 1.3144e+11 0 0 19241.3 9426.92 0.0262983 0.0128844 0.00179162 0.00226905 10.75 1.82644
89 1.62691 14.6659 5.17761 0.0676391 14.5982 1.70358 5.57456e+08 1.19942e+08 1.33087e+08 500064 15642.9 117098 568382 0.0735345 2.35937e+11 6.88832e+11 1.27461e+11 0 0 21095.2 9320.59 0.0262952 0.0116182 0.00179295 0.00224392 10.75 1.91252
90 1.70358 14.6577 4.70394 0.0653894 14.5923 1.78387 6.04534e+08 1.2408e+08 1.45872e+08 545435 14789.8 118663 562138 0.0807114 2.28058e+11 6.65827e+11 1.23423e+11 0 0 23126.6 9147.49 0.0262909 0.0103991 0.00179366 0.00221072 10.75 2.00265
91 1.78387 127.359 0.00329298 0 127.359 1.86794 6.55303e+08 1.24083e+08 2.68596e+08 594660 13975.5 120203 555919 0.0885463 0 0 1.19332e+11 0 0 15550.4 0 0.0161226 0 0.000126592 0 10.75 2.09703
92 1.86794 116.115 0 0 116.115 1.95598 7.10019e+08 1.24083e+08 3.91273e+08 648035 13198.5 121718 549730 0.0970935 0 0 1.15193e+11 0 0 15406.8 0 0.0145682 0 0.000125464 0 10.75 2.19586
93 1.95598 105.623 0 0 105.623 2.04816 7.68951e+08 1.24083e+08 5.13625e+08 705877 12457.5 123204 543562 0.106413 0 0 1.11013e+11 0 0 15216.2 0 0.013122 0 0.000124234 0 10.75 2.29935
94 2.04816 95.8566 0 0 95.8566 2.14469 8.32381e+08 1.24083e+08 6.35368e+08 768524 11751.1 124660 537419 0.116569 0 0 1.06799e+11 0 0 14979.4 0 0.0117812 0 0.000122904 0 10.75 2.40772
95 2.14469 86.7848 0 0 86.7848 2.24576 9.00604e+08 1.24083e+08 7.56215e+08 836332 11078.2 126082 572808 0.11838 0 0 1.02557e+11 0 0 14697.9 0 0.0105427 0 0.00012148 0 10.75 2.52119
96 2.24576 78.3783 0 0 78.3783 2.3516 9.7393e+08 1.24083e+08 8.75877e+08 909684 10437.5 127469 568666 0.12899 0 0 9.82959e+10 0 0 14373.5 0 0.00940276 0 0.000119966 0 10.75 2.64001
97 2.3516 70.6067 0 0 70.6067 2.46243 1.05268e+09 1.24083e+08 9.94066e+08 988984 9827.74 128818 564416 0.140498 0 0 9.40235e+10 0 0 14008.3 0 0.00835756 0 0.000118368 0 10.75 2.76443
98 2.46243 63.4397 0 0 63.4397 2.57848 1.13721e+09 1.24083e+08 1.11049e+09 1.07466e+06 9247.8 130126 560059 0.152975 0 0 8.97487e+10 0 0 13605.1 0 0.00740279 0 0.00011669 0 10.75 2.89471
99 2.57848 56.8469 0 0 56.8469 2.7 1.22785e+09 1.24083e+08 1.22488e+09 1.16716e+06 8696.54 131392 555592 0.166497 0 0 8.54806e+10 0 0 13166.9 0 0.00653397 0 0.00011494 0 10.75 3.03114
100 2.7 50.7979 0 0 50.7979 2.82725 1.32497e+09 1.24083e+08 1.33694e+09 1.26698e+06 8172.84 132614 551017 0.181144 0 0 8.12288e+10 0 0 12697.1 0 0.00574643 0 0.000113123 0 10.75 3.17399
101 2.82725 45.2626 0 0 45.2626 2.96049 1.42896e+09 1.24083e+08 1.44641e+09 1.37461e+06 7675.65 133788 546338 0.197001 0 0 7.7003e+10 0 0 12199.3 0 0.00503535 0 0.000111248 0 10.75 3.32358
102 2.96049 40.2112 0 0 40.2112 3.10001 1.54022e+09 1.24083e+08 1.55304e+09 1.49059e+06 7203.91 134912 541554 0.214162 0 0 7.28135e+10 0 0 11677.6 0 0.00439588 0 0.00010932 0 10.75 3.48021
103 3.10001 35.6143 0 0 35.6143 3.24611 1.65914e+09 1.24083e+08 1.65657e+09 1.61548e+06 6756.62 135985 536668 0.232723 0 0 6.86707e+10 0 0 11135.9 0 0.00382312 0 0.000107348 0 10.75 3.64423
104 3.24611 31.4434 0 0 31.4434 3.3991 1.78614e+09 1.24083e+08 1.75679e+09 1.74988e+06 6332.78 137005 531681 0.25279 0 0 6.4585e+10 0 0 10578.5 0 0.0033122 0 0.000105339 0 10.75 3.81598
105 3.3991 27.6701 0 0 27.6701 3.55929 1.92167e+09 1.24083e+08 1.85348e+09 1.89442e+06 5931.45 137968 526594 0.274473 0 0 6.05671e+10 0 0 10009.7 0 0.00285833 0 0.0001033 0 10.75 3.99582
106 3.55929 24.2673 0 0 24.2673 3.72704 2.06616e+09 1.24083e+08 1.94644e+09 2.04974e+06 5551.68 138874 521411 0.297893 0 0 5.66275e+10 0 0 9433.7 0 0.00245683 0 0.000101241 0 10.75 4.18413
107 3.72704 21.2083 0 0 21.2083 3.90269 2.22006e+09 1.24083e+08 2.03551e+09 2.21654e+06 5192.56 139721 516134 0.323173 0 0 5.27765e+10 0 0 8854.86 0 0.00210317 0 9.91673e-05 0 10.75 4.38133
108 3.90269 18.4676 0 0 18.4676 4.08662 2.38383e+09 1.24083e+08 2.12054e+09 2.39554e+06 4853.23 140506 510766 0.350449 0 0 4.90245e+10 0 0 8277.22 0 0.00179299 0 9.70883e-05 0 10.75 4.58781
109 4.08662 16.0205 0 0 16.0205 4.27921 2.55796e+09 1.24083e+08 2.2014e+09 2.58749e+06 4532.83 141227 505308 0.379865 0 0 4.53812e+10 0 0 7704.74 0 0.00152213 0 9.50111e-05 0 10.75 4.80403
110 4.27921 13.8434 0 0 13.8434 4.48088 2.74291e+09 1.24083e+08 2.278e+09 2.79318e+06 4230.53 141885 532077 0.386576 0 0 4.1856e+10 0 0 7141.12 0 0.00128665 0 9.29433e-05 0 10.75 5.03044
111 4.48088 11.9135 0 0 11.9135 4.69206 2.93916e+09 1.24083e+08 2.35027e+09 3.01343e+06 3945.51 142476 526089 0.418658 0 0 3.84578e+10 0 0 6589.81 0 0.00108284 0 9.08921e-05 0 10.75 5.26751
112 4.69206 10.2095 0 0 10.2095 4.91319 3.14722e+09 1.24083e+08 2.41816e+09 3.2491e+06 3677.01 143000 520015 0.453204 0 0 3.51948e+10 0 0 6053.94 0 0.00090726 0 8.88645e-05 0 10.75 5.51576
113 4.91319 8.71083 0 0 8.71083 5.14474 3.36755e+09 1.24083e+08 2.48166e+09 3.50109e+06 3424.26 143455 513860 0.490385 0 0 3.20744e+10 0 0 5536.33 0 0.000756686 0 8.68672e-05 0 10.75 5.77571
114 5.14474 7.39831 0 0 7.39831 5.38721 3.60067e+09 1.24083e+08 2.54078e+09 3.77033e+06 3186.52 143841 507627 0.530381 0 0 2.9103e+10 0 0 5039.41 0 0.000628164 0 8.49064e-05 0 10.75 6.04791
115 5.38721 6.25377 0 0 6.25377 5.6411 3.84705e+09 1.24083e+08 2.59556e+09 4.05778e+06 2963.1 144157 501321 0.573384 0 0 2.62861e+10 0 0 4565.24 0 0.000518987 0 8.29879e-05 0 10.75 6.33294
116 5.6411 5.26021 0 0 5.26021 5.90696 4.1072e+09 1.24083e+08 2.64607e+09 4.36445e+06 2753.29 144402 494946 0.619596 0 0 2.36283e+10 0 0 4115.49 0 0.000426693 0 8.1117e-05 0 10.75 6.63141
117 5.90696 4.40177 0 0 4.40177 6.18534 4.38159e+09 1.24083e+08 2.69239e+09 4.69137e+06 2556.43 144575 488506 0.669235 0 0 2.11327e+10 0 0 3691.46 0 0.000349053 0 7.92984e-05 0 10.75 6.94393
118 6.18534 3.66371 0 0 3.66371 6.47685 4.6707e+09 1.24083e+08 2.73466e+09 5.03963e+06 2371.87 144677 482007 0.722525 0 0 1.88016e+10 0 0 3294.07 0 0.00028407 0 7.75363e-05 0 10.75 7.27119
119 6.47685 3.03239 0 0 3.03239 6.78209 4.97501e+09 1.24083e+08 2.773e+09 5.41035e+06 2199 144707 475454 0.779709 0 0 1.66357e+10 0 0 2923.86 0 0.000229959 0 7.58342e-05 0 10.75 7.61387
120 6.78209 2.49527 0 0 2.49527 7.10172 5.29498e+09 1.24083e+08 2.80759e+09 5.80467e+06 2037.21 144665 468847 0.841047 0 0 1.46347e+10 0 0 2581.06 0 0.000185137 0 7.41951e-05 0 10.75 7.9727
121 7.10172 2.04083 0 0 2.04083 7.43642 5.63106e+09 1.24083e+08 2.83859e+09 6.22379e+06 1885.92 144551 462197 0.906801 0 0 1.27969e+10 0 0 2265.56 0 0.000148207 0 7.26212e-05 0 10.75 8.34845
122 7.43642 1.65859 0 0 1.65859 7.78689 5.9837e+09 1.24083e+08 2.8662e+09 6.66894e+06 1744.58 144366 455505 0.977264 0 0 1.11192e+10 0 0 1976.98 0 0.000117949 0 7.11142e-05 0 10.75 8.7419
123 7.78689 1.33904 0 0 1.33904 8.15387 6.3533e+09 1.24083e+08 2.89064e+09 7.14139e+06 1612.63 144111 448778 1.05273 0 0 9.59779e+09 0 0 1714.66 0 9.32975e-05 0 6.96749e-05 0 10.75 9.15389
124 8.15387 1.07361 0 0 1.07361 8.53815 6.74028e+09 1.24083e+08 2.9121e+09 7.64243e+06 1489.58 143785 442021 1.13353 0 0 8.22727e+09 0 0 1477.73 0 7.33313e-05 0 6.83037e-05 0 10.75 9.5853
125 8.53815 0.854593 0 0 0.854593 8.94054 7.14504e+09 1.24083e+08 2.93083e+09 8.17342e+06 1374.91 143391 435238 1.22001 0 0 7.00142e+09 0 0 1265.15 0 5.72581e-05 0 6.70005e-05 0 10.75 10.037
